Time,Longitude,Latitude,Altitude,Roll (deg),Pitch (deg),Yaw (deg),Health
3.1,128.172001,37.943126,8271.674592000001,95.495,-1.403,304.933,1.0
3.2,128.171719,37.943221,8270.3618184,95.396,-1.673,305.923,1.0
3.3,128.171439,37.94332,8268.925296000001,95.315,-1.941,306.915,1.0
3.4,128.171161,37.943422,8267.3653296,95.247,-2.207,307.907,1.0
3.5,128.170886,37.943527,8265.6819192,95.188,-2.472,308.9,1.0
3.6,128.170614,37.943636,8263.8753696,95.136,-2.738,309.894,1.0
3.7,128.170344,37.943749,8261.9456808,95.088,-3.003,310.89,1.0
3.8,128.170077,37.943864,8259.8928528,95.043,-3.268,311.887,1.0
3.9,128.169813,37.943983,8257.7168856,94.998,-3.533,312.886,1.0
4.0,128.169552,37.944105,8255.418084,94.954,-3.799,313.886,1.0
4.1,128.169294,37.944231,8252.9961432,94.908,-4.065,314.889,1.0
4.2,128.169039,37.94436,8250.451368,94.86,-4.33,315.892,1.0
4.3,128.168786,37.944492,8247.783453600001,94.809,-4.596,316.898,1.0
4.4,128.168538,37.944627,8244.9927048,94.754,-4.862,317.905,1.0
4.5,128.168292,37.944765,8242.0791216,94.695,-5.128,318.914,1.0
4.6,128.168049,37.944906,8239.042704,94.632,-5.393,319.924,1.0
4.7,128.16781,37.94505,8235.883452,94.564,-5.658,320.937,1.0
4.8,128.167575,37.945197,8232.6019752,94.491,-5.922,321.951,1.0
4.9,128.167343,37.945347,8229.197968800001,94.413,-6.186,322.966,1.0
5.0,128.167114,37.9455,8225.672042400001,94.329,-6.449,323.984,1.0
5.1,128.166889,37.945656,8222.024196,94.239,-6.71,325.003,1.0
5.2,128.166668,37.945814,8218.2547344,94.143,-6.97,326.025,1.0
5.3,128.166451,37.945976,8214.3642672,94.041,-7.229,327.048,1.0
5.4,128.166237,37.94614,8210.3530992,93.932,-7.486,328.074,1.0
5.5,128.166028,37.946306,8206.22184,93.816,-7.742,329.102,1.0
5.6,128.165822,37.946475,8201.9707944,93.693,-7.995,330.132,1.0
5.7,128.16562,37.946647,8197.6002672,93.564,-8.246,331.165,1.0
5.8,128.165423,37.946821,8193.111477600001,93.427,-8.495,332.199,1.0
5.9,128.165229,37.946998,8188.5047304,93.283,-8.741,333.236,1.0
6.0,128.16504,37.947177,8183.780940000001,93.132,-8.985,334.275,1.0
6.1,128.164855,37.947358,8178.940716,92.973,-9.225,335.316,1.0
6.2,128.164675,37.947542,8173.984972800001,92.807,-9.463,336.36,1.0
6.3,128.164498,37.947727,8168.914624800001,92.633,-9.697,337.406,1.0
6.4,128.164326,37.947915,8163.7305864,92.451,-9.928,338.454,1.0
6.5,128.164159,37.948105,8158.433772,92.262,-10.155,339.505,1.0
6.6,128.163996,37.948297,8153.025705600001,92.065,-10.378,340.558,1.0
6.7,128.163838,37.948491,8147.506996800001,91.861,-10.597,341.613,1.0
6.8,128.163684,37.948687,8141.878864800001,91.648,-10.812,342.67,1.0
6.9,128.163535,37.948885,8136.143138400001,91.428,-11.022,343.73,1.0
7.0,128.163391,37.949084,8130.300427200001,91.199,-11.228,344.792,1.0
7.1,128.163252,37.949286,8124.352864800001,90.963,-11.428,345.856,1.0
7.2,128.163117,37.949488,8118.301365600001,90.72,-11.624,346.922,1.0
7.3,128.162987,37.949693,8112.1477584,90.468,-11.815,347.991,1.0
7.4,128.162862,37.949899,8105.8935672,90.209,-12.0,349.062,1.0
7.5,128.162742,37.950106,8099.540316,89.942,-12.18,350.134,1.0
7.6,128.162627,37.950315,8093.089833600001,89.667,-12.354,351.209,1.0
7.7,128.162517,37.950525,8086.5439488,89.385,-12.522,352.287,1.0
7.8,128.162413,37.950736,8079.9044904,89.096,-12.684,353.366,1.0
7.9,128.162313,37.950949,8073.1732872,88.799,-12.84,354.447,1.0
8.0,128.162218,37.951163,8066.3527776,88.495,-12.989,355.53,1.0
8.1,128.162128,37.951377,8059.4444856,88.184,-13.132,356.615,1.0
8.2,128.162044,37.951593,8052.4508496,87.866,-13.268,357.701,1.0
8.3,128.161965,37.95181,8045.3740032000005,87.541,-13.398,358.79,1.0
8.4,128.161891,37.952027,8038.21608,87.209,-13.52,359.88,1.0
8.5,128.161822,37.952245,8030.9795184,86.871,-13.635,0.971,1.0
8.6,128.161759,37.952464,8023.666756800001,86.527,-13.743,2.065,1.0
8.7,128.1617,37.952684,8016.2802336,86.176,-13.843,3.159,1.0
8.8,128.161648,37.952904,8008.822692000001,85.82,-13.936,4.256,1.0
8.9,128.1616,37.953124,8001.295960800001,85.458,-14.022,5.353,1.0
9.0,128.161558,37.953345,7993.703392800001,85.09,-14.099,6.451,1.0
9.1,128.161521,37.953566,7986.0474264,84.717,-14.169,7.551,1.0
9.2,128.16149,37.953788,7978.330804800001,84.339,-14.23,8.652,1.0
9.3,128.161463,37.95401,7970.556576,83.956,-14.284,9.754,1.0
9.4,128.161443,37.954232,7962.7271784,83.569,-14.329,10.856,1.0
9.5,128.161428,37.954454,7954.845660000001,83.177,-14.366,11.959,1.0
9.6,128.161418,37.954675,7946.915373600001,82.782,-14.395,13.063,1.0
9.7,128.161413,37.954897,7938.9387576,82.382,-14.416,14.167,1.0
9.8,128.161414,37.955119,7930.9191648000005,81.979,-14.428,15.272,1.0
9.9,128.16142,37.95534,7922.859948,81.572,-14.431,16.377,1.0
10.0,128.161432,37.955561,7914.763850400001,81.162,-14.426,17.483,1.0
10.1,128.161449,37.955782,7906.634224800001,80.749,-14.412,18.588,1.0
10.2,128.161472,37.956002,7898.474728800001,80.334,-14.389,19.694,1.0
10.3,128.1615,37.956222,7890.288105600001,79.916,-14.357,20.799,1.0
10.4,128.161533,37.956441,7882.077708,79.495,-14.317,21.905,1.0
10.5,128.161572,37.956659,7873.8474984,79.073,-14.268,23.01,1.0
10.6,128.161616,37.956877,7865.600220000001,78.648,-14.21,24.114,1.0
10.7,128.161665,37.957093,7857.3398352,78.222,-14.143,25.218,1.0
10.8,128.16172,37.957309,7849.069392,77.795,-14.067,26.322,1.0
10.9,128.16178,37.957524,7840.7928528,77.366,-13.982,27.425,1.0
11.0,128.161845,37.957738,7832.513570400001,76.937,-13.888,28.527,1.0
11.1,128.161916,37.957951,7824.2352024,76.506,-13.785,29.628,1.0
11.2,128.161992,37.958162,7815.961406400001,76.075,-13.672,30.728,1.0
11.3,128.162073,37.958373,7807.6955352,75.644,-13.551,31.828,1.0
11.4,128.162159,37.958581,7799.4415512000005,75.213,-13.421,32.926,1.0
11.5,128.16225,37.958789,7791.2034168,74.782,-13.282,34.022,1.0
11.6,128.162347,37.958995,7782.98418,74.351,-13.133,35.118,1.0
11.7,128.162448,37.959199,7774.788108,73.92,-12.976,36.212,1.0
11.8,128.162555,37.959402,7766.6188584,73.49,-12.809,37.305,1.0
11.9,128.162666,37.959604,7758.4803936,73.061,-12.633,38.396,1.0
12.0,128.162783,37.959803,7750.3763712,72.633,-12.449,39.485,1.0
12.1,128.162904,37.960001,7742.3104488,72.206,-12.255,40.573,1.0
12.2,128.16303,37.960196,7734.2865888,71.781,-12.052,41.659,1.0
12.3,128.163161,37.96039,7726.3087536,71.357,-11.84,42.744,1.0
12.4,128.163297,37.960582,7718.3806008,70.934,-11.619,43.826,1.0
12.5,128.163438,37.960772,7710.506397600001,70.514,-11.39,44.907,1.0
12.6,128.163583,37.960959,7702.6898016000005,70.095,-11.151,45.986,1.0
12.7,128.163733,37.961145,7694.934470400001,69.679,-10.903,47.063,1.0
12.8,128.163887,37.961328,7687.244976,69.264,-10.646,48.138,1.0
12.9,128.164046,37.961509,7679.6252808,68.854,-10.381,49.21,1.0
13.0,128.16421,37.961687,7672.0793472000005,68.448,-10.106,50.281,1.0
13.1,128.164378,37.961863,7664.611442400001,68.046,-9.823,51.348,1.0
13.2,128.16455,37.962037,7657.224919200001,67.65,-9.531,52.414,1.0
13.3,128.164726,37.962207,7649.92374,67.26,-9.23,53.477,1.0
13.4,128.164907,37.962376,7642.7121720000005,66.875,-8.92,54.539,1.0
13.5,128.165092,37.962541,7635.5938728,66.495,-8.602,55.598,1.0
13.6,128.16528,37.962704,7628.5728048,66.12,-8.275,56.656,1.0
13.7,128.165473,37.962864,7621.6526256,65.751,-7.94,57.711,1.0
13.8,128.16567,37.963021,7614.836992800001,65.387,-7.596,58.765,1.0
13.9,128.16587,37.963175,7608.129868800001,65.028,-7.245,59.818,1.0
14.0,128.166074,37.963327,7601.535216,64.675,-6.884,60.869,1.0
14.1,128.166282,37.963475,7595.0560824,64.326,-6.516,61.918,1.0
14.2,128.166493,37.96362,7588.6967352,63.983,-6.139,62.966,1.0
14.3,128.166708,37.963762,7582.460832000001,63.646,-5.754,64.014,1.0
14.4,128.166926,37.963901,7576.3514208,63.313,-5.36,65.063,1.0
14.5,128.167148,37.964037,7570.372768800001,62.985,-4.957,66.112,1.0
14.6,128.167373,37.964169,7564.528533600001,62.663,-4.544,67.161,1.0
14.7,128.1676,37.964299,7558.8217632000005,62.346,-4.123,68.212,1.0
14.8,128.167831,37.964424,7553.256420000001,62.034,-3.693,69.263,1.0
14.9,128.168065,37.964547,7547.835856800001,61.727,-3.253,70.316,1.0
15.0,128.168301,37.964666,7542.5637312,61.426,-2.805,71.37,1.0
15.1,128.16854,37.964782,7537.4437008,61.129,-2.347,72.425,1.0
15.2,128.168782,37.964894,7532.4791184000005,60.838,-1.879,73.482,1.0
15.3,128.169026,37.965002,7527.6733368000005,60.553,-1.403,74.542,1.0
15.4,128.169273,37.965107,7523.029708800001,60.273,-0.916,75.604,1.0
15.5,128.169522,37.965209,7518.551892,59.998,-0.419,76.669,1.0
15.6,128.169773,37.965306,7514.2429344,59.729,0.087,77.737,1.0
15.7,128.170026,37.9654,7510.1064936,59.466,0.604,78.809,1.0
15.8,128.170281,37.965491,7506.1456176,59.209,1.132,79.886,1.0
15.9,128.170538,37.965577,7502.363964,58.957,1.671,80.966,1.0
16.0,128.170796,37.96566,7498.7639712,58.708,2.214,82.04,1.0
16.1,128.171056,37.965739,7495.349296800001,58.455,2.755,83.098,1.0
16.2,128.171317,37.965815,7492.1217696,58.197,3.293,84.137,1.0
16.3,128.17158,37.965886,7489.084132800001,57.931,3.828,85.159,1.0
16.4,128.171844,37.965954,7486.238215200001,57.658,4.361,86.165,1.0
16.5,128.172109,37.966018,7483.585540800001,57.38,4.893,87.158,1.0
16.6,128.172375,37.966078,7481.127633600001,57.096,5.426,88.138,1.0
16.7,128.172641,37.966134,7478.8663224,56.809,5.959,89.107,1.0
16.8,128.172909,37.966187,7476.802521600001,56.52,6.494,90.065,1.0
16.9,128.173177,37.966236,7474.937450400001,56.23,7.031,91.014,1.0
17.0,128.173445,37.966281,7473.2720232,55.94,7.569,91.954,1.0
17.1,128.173714,37.966323,7471.8074592,55.65,8.11,92.885,1.0
17.2,128.173983,37.966361,7470.544672800001,55.362,8.654,93.808,1.0
17.3,128.174252,37.966395,7469.4839688,55.075,9.2,94.724,1.0
17.4,128.174522,37.966426,7468.626261599999,54.789,9.747,95.633,1.0
17.5,128.174791,37.966453,7467.972465600001,54.499,10.293,96.538,1.0
17.6,128.17506,37.966476,7467.5228856,54.207,10.835,97.44,1.0
17.7,128.175329,37.966497,7467.2778264,53.916,11.374,98.34,1.0
17.8,128.175597,37.966513,7467.237592800001,53.631,11.908,99.239,1.0
17.9,128.175865,37.966527,7467.4024896,53.354,12.44,100.136,1.0
18.0,128.176133,37.966536,7467.7725168,53.091,12.968,101.03,1.0
18.1,128.1764,37.966543,7468.347369600001,52.844,13.494,101.923,1.0
18.2,128.176666,37.966546,7469.1273528,52.617,14.018,102.814,1.0
18.3,128.176931,37.966546,7470.1112472,52.411,14.539,103.703,1.0
18.4,128.177196,37.966543,7471.2993576,52.229,15.06,104.59,1.0
18.5,128.177459,37.966537,7472.690464800001,52.073,15.58,105.475,1.0
18.6,128.177722,37.966527,7474.2839592,51.942,16.101,106.356,1.0
18.7,128.177983,37.966515,7476.0786216,51.836,16.623,107.233,1.0
18.8,128.178243,37.966499,7478.0732328,51.752,17.147,108.106,1.0
18.9,128.178501,37.966481,7480.266878400001,51.684,17.673,108.976,1.0
19.0,128.178759,37.966459,7482.658034399999,51.631,18.198,109.844,1.0
19.1,128.179014,37.966434,7485.244872,51.588,18.724,110.709,1.0
19.2,128.179269,37.966407,7488.0258672,51.555,19.25,111.573,1.0
19.3,128.179521,37.966377,7490.999496,51.531,19.776,112.433,1.0
19.4,128.179772,37.966344,7494.163320000001,51.514,20.303,113.29,1.0
19.5,128.180021,37.966308,7497.516120000001,51.504,20.831,114.144,1.0
19.6,128.180269,37.96627,7501.0557624,51.496,21.361,114.994,1.0
19.7,128.180514,37.966229,7504.780113600001,51.49,21.893,115.841,1.0
19.8,128.180758,37.966185,7508.687344800001,51.482,22.425,116.684,1.0
19.9,128.181,37.966139,7512.775627200001,51.471,22.958,117.524,1.0
20.0,128.181239,37.96609,7517.0425224,51.455,23.492,118.36,1.0
20.1,128.181477,37.966039,7521.486201600001,51.434,24.025,119.194,1.0
20.2,128.181712,37.965985,7526.104531200001,51.407,24.559,120.024,1.0
20.3,128.181945,37.96593,7530.895377600001,51.372,25.093,120.852,1.0
20.4,128.182176,37.965871,7535.856912,51.332,25.626,121.677,1.0
20.5,128.182405,37.965811,7540.987305600001,51.285,26.158,122.499,1.0
20.6,128.182631,37.965749,7546.284120000001,51.232,26.689,123.319,1.0
20.7,128.182855,37.965684,7551.7458312,51.175,27.219,124.137,1.0
20.8,128.183076,37.965617,7557.3703056,51.115,27.747,124.952,1.0
20.9,128.183295,37.965549,7563.1551048,51.054,28.273,125.766,1.0
21.0,128.183512,37.965478,7569.0990096000005,50.994,28.798,126.578,1.0
21.1,128.183726,37.965406,7575.1992768,50.937,29.321,127.387,1.0
21.2,128.183938,37.965331,7581.4543824,50.883,29.843,128.194,1.0
21.3,128.184147,37.965255,7587.862497600001,50.833,30.364,128.998,1.0
21.4,128.184353,37.965178,7594.421184000001,50.786,30.885,129.8,1.0
21.5,128.184556,37.965098,7601.128308,50.743,31.406,130.598,1.0
21.6,128.184757,37.965017,7607.9820408000005,50.701,31.928,131.392,1.0
21.7,128.184956,37.964935,7614.9805536,50.66,32.451,132.182,1.0
21.8,128.185151,37.96485,7622.1211032,50.617,32.974,132.969,1.0
21.9,128.185344,37.964765,7629.4021656,50.57,33.5,133.75,1.0
22.0,128.185534,37.964678,7636.8216072,50.515,34.026,134.528,1.0
22.1,128.185722,37.96459,7644.3769896,50.449,34.551,135.305,1.0
22.2,128.185907,37.9645,7652.074104,50.368,35.072,136.076,1.0
22.3,128.186089,37.964409,7659.9178272,50.274,35.587,136.842,1.0
22.4,128.186268,37.964317,7667.9057207999995,50.173,36.101,137.607,1.0
22.5,128.186445,37.964223,7676.036565600001,50.068,36.615,138.374,1.0
22.6,128.186619,37.964129,7684.3091424,49.96,37.131,139.143,1.0
22.7,128.18679,37.964033,7692.7219272,49.851,37.65,139.915,1.0
22.8,128.186959,37.963936,7701.2733960000005,49.737,38.17,140.689,1.0
22.9,128.187125,37.963838,7709.9632440000005,49.614,38.694,141.463,1.0
23.0,128.187288,37.963739,7718.789947200001,49.475,39.221,142.238,1.0
23.1,128.187448,37.963639,7727.753505600001,49.311,39.753,143.012,1.0
23.2,128.187606,37.963538,7736.8533096,49.108,40.289,143.785,1.0
23.3,128.187761,37.963436,7746.089968800001,48.847,40.832,144.554,1.0
23.4,128.187913,37.963334,7755.4647024,48.501,41.384,145.32,1.0
23.5,128.188062,37.963231,7764.9787295999995,48.019,41.931,146.058,1.0
23.6,128.188207,37.963127,7774.6350984,47.303,42.432,146.698,1.0
23.7,128.18835,37.963023,7784.4359424,46.27,42.87,147.205,1.0
23.8,128.18849,37.962918,7794.384919200001,44.885,43.249,147.58,1.0
23.9,128.188627,37.962812,7804.482028800001,43.176,43.59,147.849,1.0
24.0,128.188761,37.962707,7814.724223200001,41.253,43.914,148.041,1.0
24.1,128.188892,37.962601,7825.106016,39.276,44.238,148.184,1.0
24.2,128.189021,37.962494,7835.6191776000005,37.418,44.574,148.296,1.0
24.3,128.189147,37.962388,7846.2551736000005,35.814,44.917,148.385,1.0
24.4,128.189271,37.962282,7857.006079200001,34.539,45.262,148.454,1.0
24.5,128.189394,37.962175,7867.866712800001,33.614,45.6,148.508,1.0
24.6,128.189514,37.962069,7878.831588000001,33.015,45.925,148.548,1.0
24.7,128.189633,37.961962,7889.897656800001,32.683,46.232,148.579,1.0
24.8,128.18975,37.961856,7901.060956800001,32.547,46.515,148.606,1.0
24.9,128.189865,37.96175,7912.319049600001,32.527,46.773,148.631,1.0
25.0,128.189978,37.961643,7923.668277600001,32.536,46.988,148.647,1.0
25.1,128.19009,37.961537,7935.1065072,32.481,47.15,148.637,1.0
25.2,128.1902,37.961431,7946.6340432,32.251,47.262,148.593,1.0
25.3,128.190308,37.961325,7958.252409600001,31.721,47.337,148.518,1.0
25.4,128.190415,37.961219,7969.9631304,30.787,47.395,148.423,1.0
25.5,128.190519,37.961114,7981.7622432,29.449,47.453,148.325,1.0
25.6,128.190622,37.961008,7993.643652000001,27.81,47.53,148.238,1.0
25.7,128.190724,37.960903,8005.599432000001,25.989,47.64,148.175,1.0
25.8,128.190825,37.960798,8017.6256207999995,24.073,47.789,148.132,1.0
25.9,128.190924,37.960694,8029.718560800001,22.109,47.975,148.099,1.0
26.0,128.191022,37.960589,8041.877337600001,20.115,48.188,148.063,1.0
26.1,128.191119,37.960485,8054.1004272,18.099,48.418,148.013,1.0
26.2,128.191215,37.960381,8066.386305600001,16.08,48.655,147.943,1.0
26.3,128.19131,37.960278,8078.731010400001,14.099,48.89,147.851,1.0
26.4,128.191404,37.960175,8091.129360000001,12.24,49.115,147.74,1.0
26.5,128.191497,37.960072,8103.5746488,10.588,49.325,147.615,1.0
26.6,128.19159,37.959969,8116.0632192,9.192,49.518,147.478,1.0
26.7,128.191682,37.959867,8128.592328000001,8.059,49.693,147.331,1.0
26.8,128.191773,37.959765,8141.1604512,7.172,49.85,147.179,1.0
26.9,128.191864,37.959664,8153.766674400001,6.496,49.992,147.024,1.0
27.0,128.191955,37.959563,8166.410388000001,5.988,50.122,146.875,1.0
27.1,128.192045,37.959462,8179.0918968000005,5.598,50.246,146.734,1.0
27.2,128.192134,37.959362,8191.811505600001,5.268,50.365,146.599,1.0
27.3,128.192223,37.959262,8204.570738400002,4.935,50.483,146.463,1.0
27.4,128.192312,37.959162,8217.370814400001,4.532,50.605,146.325,1.0
27.5,128.192399,37.959063,8230.2129528,4.001,50.733,146.186,1.0
27.6,128.192487,37.958964,8243.098068000001,3.297,50.871,146.046,1.0
27.7,128.192573,37.958866,8256.026769600001,2.387,51.018,145.902,1.0
27.8,128.192659,37.958769,8268.9990576,1.252,51.173,145.752,1.0
27.9,128.192745,37.958672,8282.0143224,-0.106,51.336,145.595,1.0
28.0,128.19283,37.958575,8295.0707352,-1.668,51.502,145.427,1.0
28.1,128.192914,37.958479,8308.1661624,-3.387,51.67,145.248,1.0
28.2,128.192999,37.958384,8321.2966416,-5.202,51.836,145.057,1.0
28.3,128.193082,37.958289,8334.4579056,-7.033,51.999,144.855,1.0
28.4,128.193166,37.958195,8347.6453824,-8.812,52.156,144.643,1.0
28.5,128.193249,37.958101,8360.854804800001,-10.476,52.308,144.42,1.0
28.6,128.193333,37.958008,8374.082820000001,-11.968,52.454,144.189,1.0
28.7,128.193416,37.957915,8387.3275992,-13.256,52.595,143.95,1.0
28.8,128.193499,37.957822,8400.5879232,-14.328,52.732,143.704,1.0
28.9,128.193582,37.95773,8413.8625728,-15.189,52.868,143.453,1.0
29.0,128.193665,37.957638,8427.151548,-15.858,53.002,143.201,1.0
29.1,128.193747,37.957547,8440.454544,-16.364,53.137,142.954,1.0
29.2,128.19383,37.957456,8453.771256,-16.743,53.271,142.714,1.0
29.3,128.193913,37.957366,8467.1022936,-17.03,53.403,142.48,1.0
29.4,128.193996,37.957276,8480.4479616,-17.266,53.531,142.249,1.0
29.5,128.194078,37.957187,8493.8079552,-17.49,53.655,142.016,1.0
29.6,128.194161,37.957098,8507.1831888,-17.74,53.775,141.776,1.0
29.7,128.194243,37.95701,8520.5733576,-18.048,53.892,141.528,1.0
29.8,128.194326,37.956922,8533.978156800002,-18.43,54.012,141.271,1.0
29.9,128.194408,37.956835,8547.3969768,-18.89,54.135,141.007,1.0
30.0,128.194491,37.956748,8560.8295128,-19.427,54.263,140.738,1.0
30.1,128.194573,37.956662,8574.2751552,-20.042,54.395,140.464,1.0
30.2,128.194655,37.956576,8587.733904,-20.738,54.53,140.185,1.0
30.3,128.194737,37.956491,8601.2051496,-21.52,54.665,139.898,1.0
30.4,128.19482,37.956406,8614.6885872,-22.389,54.8,139.605,1.0
30.5,128.194902,37.956322,8628.1836072,-23.341,54.932,139.303,1.0
30.6,128.194984,37.956239,8641.6892952,-24.363,55.062,138.991,1.0
30.7,128.195066,37.956156,8655.204432,-25.427,55.19,138.671,1.0
30.8,128.195149,37.956074,8668.728408,-26.506,55.317,138.341,1.0
30.9,128.195231,37.955992,8682.2590896,-27.569,55.443,138.001,1.0
31.0,128.195313,37.955911,8695.796172,-28.59,55.567,137.651,1.0
31.1,128.195396,37.95583,8709.3381312,-29.546,55.69,137.293,1.0
31.2,128.195478,37.95575,8722.8843576,-30.423,55.812,136.926,1.0
31.3,128.195561,37.955671,8736.433632,-31.21,55.931,136.551,1.0
31.4,128.195644,37.955592,8749.985649600001,-31.907,56.049,136.169,1.0
31.5,128.195727,37.955513,8763.539800800001,-32.519,56.166,135.782,1.0
31.6,128.19581,37.955436,8777.0960856,-33.052,56.281,135.394,1.0
31.7,128.195893,37.955358,8790.6535896,-33.519,56.396,135.006,1.0
31.8,128.195976,37.955282,8804.2126176,-33.937,56.51,134.618,1.0
31.9,128.19606,37.955206,8817.773169600001,-34.328,56.62,134.229,1.0
32.0,128.196143,37.95513,8831.334940800001,-34.712,56.727,133.837,1.0
32.1,128.196227,37.955055,8844.897931200001,-35.114,56.831,133.439,1.0
32.2,128.196311,37.954981,8858.4621408,-35.549,56.932,133.033,1.0
32.3,128.196395,37.954908,8872.026960000001,-36.029,57.032,132.62,1.0
32.4,128.196479,37.954835,8885.5923888,-36.56,57.133,132.198,1.0
32.5,128.196563,37.954762,8899.1578176,-37.151,57.235,131.767,1.0
32.6,128.196647,37.954691,8912.722941600001,-37.809,57.339,131.325,1.0
32.7,128.196732,37.95462,8926.287456,-38.543,57.443,130.871,1.0
32.8,128.196817,37.954549,8939.851056000001,-39.356,57.546,130.405,1.0
32.9,128.196901,37.95448,8953.413132,-40.247,57.648,129.926,1.0
33.0,128.196986,37.954411,8966.9730744,-41.209,57.749,129.433,1.0
33.1,128.197071,37.954342,8980.529664,-42.226,57.847,128.927,1.0
33.2,128.197157,37.954275,8994.082596,-43.281,57.943,128.405,1.0
33.3,128.197242,37.954208,9007.630346400001,-44.356,58.036,127.869,1.0
33.4,128.197328,37.954141,9021.172305600001,-45.428,58.126,127.319,1.0
33.5,128.197414,37.954076,9034.7072544,-46.477,58.214,126.754,1.0
33.6,128.1975,37.954011,9048.234583200001,-47.488,58.298,126.175,1.0
33.7,128.197586,37.953947,9061.7533776,-48.446,58.378,125.583,1.0
33.8,128.197673,37.953883,9075.262723200001,-49.348,58.456,124.978,1.0
33.9,128.19776,37.95382,9088.762315200001,-50.191,58.53,124.362,1.0
34.0,128.197847,37.953758,9102.251544,-50.979,58.6,123.734,1.0
34.1,128.197934,37.953697,9115.7301048,-51.72,58.668,123.096,1.0
34.2,128.198022,37.953636,9129.1970832,-52.425,58.733,122.448,1.0
34.3,128.198109,37.953576,9142.652784000002,-53.106,58.796,121.79,1.0
34.4,128.198197,37.953517,9156.0965976,-53.782,58.855,121.122,1.0
34.5,128.198286,37.953458,9169.528219200001,-54.471,58.913,120.442,1.0
34.6,128.198374,37.9534,9182.947344,-55.195,58.968,119.75,1.0
34.7,128.198463,37.953343,9196.353972,-55.973,59.021,119.043,1.0
34.8,128.198552,37.953287,9209.7474936,-56.827,59.071,118.319,1.0
34.9,128.198642,37.953232,9223.127908800001,-57.774,59.117,117.576,1.0
35.0,128.198731,37.953178,9236.4939984,-58.827,59.161,116.81,1.0
35.1,128.198821,37.953124,9249.8457624,-59.999,59.199,116.018,1.0
35.2,128.198911,37.953071,9263.1822864,-61.291,59.232,115.198,1.0
35.3,128.199002,37.953019,9276.502656,-62.701,59.259,114.345,1.0
35.4,128.199092,37.952968,9289.805347200001,-64.217,59.278,113.456,1.0
35.5,128.199183,37.952918,9303.0897504,-65.826,59.289,112.529,1.0
35.6,128.199275,37.952869,9316.354341600001,-67.507,59.29,111.562,1.0
35.7,128.199366,37.952821,9329.5975968,-69.238,59.28,110.554,1.0
35.8,128.199458,37.952773,9342.8186016,-70.999,59.257,109.503,1.0
35.9,128.199551,37.952727,9356.015527200001,-72.77,59.219,108.408,1.0
36.0,128.199643,37.952681,9369.1871544,-74.537,59.166,107.269,1.0
36.1,128.199737,37.952637,9382.3325688,-76.294,59.097,106.083,1.0
36.2,128.19983,37.952593,9395.4499416,-78.039,59.009,104.849,1.0
36.3,128.199924,37.952551,9408.538053600001,-79.778,58.902,103.566,1.0
36.4,128.200018,37.952509,9421.595685600001,-81.524,58.773,102.233,1.0
36.5,128.200113,37.952469,9434.6216184,-83.288,58.621,100.853,1.0
