Time,Longitude,Latitude,Altitude,Roll (deg),Pitch (deg),Yaw (deg),Health
0.0,128.181881,37.923871,7000.2144984,0.0,0.168,0.0,1.0
0.1,128.181881,37.92414,7000.3236168,-0.061,1.859,0.042,1.0
0.2,128.181881,37.92441,7000.516555200001,-0.151,3.544,0.137,1.0
0.3,128.181881,37.92468,7000.8433008,-1.124,4.213,0.168,1.0
0.4,128.181881,37.924949,7001.40078,-4.942,5.407,0.093,1.0
0.5,128.18188,37.925218,7002.2036232,-8.891,6.619,0.04,1.0
0.6,128.18188,37.925486,7003.2042816,-9.235,7.65,0.024,1.0
0.7,128.181878,37.925755,7004.3536824,-6.547,8.485,0.016,1.0
0.8,128.181877,37.926023,7005.643900800001,-1.458,9.145,0.079,1.0
0.9,128.181876,37.926291,7007.1023688000005,3.941,9.672,0.141,1.0
1.0,128.181875,37.926559,7008.773892000001,7.107,9.862,0.16,1.0
1.1,128.181874,37.926827,7010.5932432,11.848,8.342,359.987,1.0
1.2,128.181874,37.927096,7012.4884896,17.498,5.94,359.585,1.0
1.3,128.181873,37.927364,7014.375201600001,23.724,3.963,359.169,1.0
1.4,128.181873,37.927633,7016.1966864000005,29.164,2.6,358.634,1.0
1.5,128.181873,37.927903,7017.956906400001,30.782,1.5,357.984,1.0
1.6,128.181874,37.928172,7019.6595192,28.898,0.439,357.402,1.0
1.7,128.181874,37.928441,7021.2618528,25.847,-0.465,357.008,1.0
1.8,128.181873,37.928711,7022.6764296,25.209,-1.263,356.749,1.0
1.9,128.181871,37.92898,7023.8529576,25.587,-1.979,356.537,1.0
2.0,128.181869,37.92925,7024.7893032,26.311,-2.625,356.326,1.0
2.1,128.181866,37.92952,7025.4808944,27.104,-3.22,356.117,1.0
2.2,128.181861,37.929789,7025.92194,27.88,-3.777,355.908,1.0
2.3,128.181856,37.930059,7026.108782400001,28.617,-4.308,355.697,1.0
2.4,128.181849,37.930328,7026.0383736,29.313,-4.826,355.481,1.0
2.5,128.181842,37.930597,7025.710104,29.973,-5.337,355.256,1.0
2.6,128.181833,37.930865,7025.123364,30.603,-5.845,355.023,1.0
2.7,128.181823,37.931133,7024.2802872,31.204,-6.241,354.848,1.0
2.8,128.181812,37.9314,7023.190627200001,31.772,-6.489,354.756,1.0
2.9,128.1818,37.931666,7021.857432000001,33.394,-6.802,354.698,1.0
3.0,128.181786,37.931933,7020.234372,38.617,-7.193,354.636,1.0
3.1,128.181771,37.932199,7018.3007208,46.844,-7.584,354.449,1.0
3.2,128.181754,37.932464,7016.0903112000005,55.32,-7.815,354.026,1.0
3.3,128.181735,37.932729,7013.6802576,58.613,-7.899,353.464,1.0
3.4,128.181715,37.932994,7011.126338400001,57.082,-8.042,352.98,1.0
3.5,128.181695,37.933258,7008.459948,51.906,-8.172,352.535,1.0
3.6,128.181674,37.933521,7005.6795624,45.983,-8.409,352.213,1.0
3.7,128.181653,37.933783,7002.727574400001,44.696,-8.939,351.971,1.0
3.8,128.181629,37.934046,6999.530222400001,47.909,-9.609,351.581,1.0
3.9,128.181604,37.934308,6996.050016,52.905,-10.144,351.067,1.0
4.0,128.181576,37.934569,6992.3381616,54.654,-10.493,350.451,1.0
4.1,128.181548,37.934829,6988.447999200001,52.9,-10.723,349.8,1.0
4.2,128.181518,37.935089,6984.411532800001,49.714,-11.074,349.289,1.0
4.3,128.181486,37.935348,6980.177251200001,48.979,-11.552,348.885,1.0
4.4,128.181453,37.935606,6975.7104072,49.522,-12.01,348.457,1.0
4.5,128.181418,37.935864,6971.0195352,50.531,-12.443,348.011,1.0
4.6,128.181381,37.93612,6966.112255200001,51.702,-12.847,347.553,1.0
4.7,128.181342,37.936376,6960.9916152000005,52.924,-13.228,347.078,1.0
4.8,128.181301,37.93663,6955.6597488,54.149,-13.597,346.593,1.0
4.9,128.181259,37.936884,6950.1184848,55.376,-13.955,346.099,1.0
5.0,128.181214,37.937136,6944.369956800001,56.606,-14.302,345.595,1.0
5.1,128.181167,37.937388,6938.4175176,57.841,-14.64,345.081,1.0
5.2,128.181119,37.937638,6932.270311200001,58.356,-14.92,344.531,1.0
5.3,128.181068,37.937888,6925.9707048,56.405,-15.151,343.966,1.0
5.4,128.181017,37.938136,6919.5244896,53.745,-15.534,343.504,1.0
5.5,128.180964,37.938383,6912.8764968000005,53.698,-16.055,343.107,1.0
5.6,128.180908,37.938629,6906.0056952,55.001,-16.531,342.655,1.0
5.7,128.180851,37.938874,6898.9261056000005,56.745,-16.959,342.16,1.0
5.8,128.180791,37.939117,6891.6520536,57.958,-17.301,341.607,1.0
5.9,128.18073,37.939359,6884.2298688,56.931,-17.444,341.248,1.0
6.0,128.180669,37.939601,6876.704052000001,53.512,-16.529,342.598,1.0
6.1,128.180607,37.939841,6869.137087200001,49.705,-14.667,345.371,1.0
6.2,128.180547,37.940082,6861.545433600001,49.02,-13.102,347.7,1.0
6.3,128.180487,37.940323,6853.9708488,49.621,-11.735,349.584,1.0
6.4,128.18043,37.940564,6846.467892000001,50.525,-10.605,351.146,1.0
6.5,128.180374,37.940805,6839.059728,52.418,-9.778,352.525,1.0
6.6,128.180321,37.941047,6831.7091712,57.527,-9.266,353.818,1.0
6.7,128.180269,37.94129,6824.3772072,65.35,-9.174,354.848,1.0
6.8,128.180219,37.941532,6817.0428048,74.556,-9.509,355.416,1.0
6.9,128.180171,37.941775,6809.712060000001,82.024,-9.518,357.058,1.0
7.0,128.180129,37.942018,6802.383144,86.201,-9.636,359.231,1.0
7.1,128.180092,37.942261,6795.0399024,87.756,-9.939,1.292,1.0
7.2,128.180061,37.942504,6787.664656800001,87.996,-10.316,3.165,1.0
7.3,128.180035,37.942747,6780.245824800001,88.771,-10.766,4.605,1.0
7.4,128.180014,37.94299,6772.771214400001,90.006,-11.3,4.762,1.0
7.5,128.179998,37.943232,6765.228328800001,91.463,-11.728,5.278,1.0
7.6,128.179986,37.943474,6757.6098528,92.857,-12.131,6.361,1.0
7.7,128.17998,37.943716,6749.9060328000005,94.054,-12.58,8.098,1.0
7.8,128.179978,37.943956,6742.105896,95.152,-13.062,9.821,1.0
7.9,128.179982,37.944197,6734.198164800001,96.182,-13.57,11.402,1.0
8.0,128.179991,37.944436,6726.1727808000005,97.155,-14.097,12.862,1.0
8.1,128.180006,37.944674,6718.0196856,98.082,-14.642,14.236,1.0
8.2,128.180026,37.944912,6709.726992000001,98.437,-15.147,15.562,1.0
8.3,128.180053,37.945148,6701.285251200001,96.941,-15.541,16.881,1.0
8.4,128.180087,37.945382,6692.7057408,93.739,-15.837,18.212,1.0
8.5,128.180127,37.945614,6684.018636000001,90.355,-16.139,19.548,1.0
8.6,128.180173,37.945845,6675.2428344,90.206,-16.537,20.879,1.0
8.7,128.180224,37.946075,6666.3731544,93.077,-16.927,21.988,1.0
8.8,128.180278,37.946304,6657.3961848,98.467,-17.388,22.699,1.0
8.9,128.180337,37.946532,6648.2841888,104.459,-17.941,23.883,1.0
9.0,128.180399,37.946758,6639.003943199999,107.611,-18.546,25.152,1.0
9.1,128.180467,37.946983,6629.5155192,108.138,-19.352,26.379,1.0
9.2,128.180541,37.947204,6619.787827200001,106.656,-20.18,27.617,1.0
9.3,128.18062,37.947423,6609.823610400001,103.565,-20.87,28.923,1.0
9.4,128.180706,37.947639,6599.6472527999995,99.099,-21.318,30.307,1.0
9.5,128.180798,37.947851,6589.302645600001,94.579,-21.706,31.712,1.0
9.6,128.180895,37.948062,6578.8242312,93.322,-22.149,33.112,1.0
9.7,128.180997,37.94827,6568.2208488,95.048,-22.55,34.507,1.0
9.8,128.181102,37.948476,6557.488536,99.163,-23.008,35.852,1.0
9.9,128.181211,37.948681,6546.6050424000005,103.905,-23.483,37.143,1.0
10.0,128.181324,37.948883,6535.539888000001,105.805,-23.914,38.419,1.0
10.1,128.181441,37.949082,6524.2647264,105.038,-24.427,39.69,1.0
10.2,128.181565,37.949277,6512.765232000001,102.14,-24.917,41.004,1.0
10.3,128.181693,37.949467,6501.063045600001,97.505,-25.281,42.388,1.0
10.4,128.181828,37.949655,6489.194133600001,92.66,-25.603,43.807,1.0
10.5,128.181967,37.949838,6477.1807464,90.965,-25.978,45.227,1.0
10.6,128.182111,37.95002,6465.0320280000005,92.206,-26.3,46.647,1.0
10.7,128.182258,37.950199,6452.7443207999995,95.816,-26.665,48.023,1.0
10.8,128.182409,37.950376,6440.3072616,100.036,-27.033,49.352,1.0
10.9,128.182564,37.950549,6427.710792000001,101.381,-27.34,50.678,1.0
11.0,128.182722,37.950719,6414.936928800001,100.014,-27.713,52.013,1.0
11.1,128.182885,37.950884,6401.982928800001,96.462,-28.053,53.395,1.0
11.2,128.183053,37.951043,6388.8783576,91.148,-28.249,54.84,1.0
11.3,128.183226,37.951199,6375.661924800001,85.66,-28.361,56.323,1.0
11.4,128.183404,37.95135,6362.352528,83.364,-28.504,57.818,1.0
11.5,128.183585,37.951498,6348.9541296,84.057,-28.577,59.307,1.0
11.6,128.18377,37.951643,6335.4572808,87.108,-28.694,60.757,1.0
11.7,128.183957,37.951786,6321.8589336000005,91.704,-28.935,62.155,1.0
11.8,128.184148,37.951925,6308.1511632,95.679,-29.201,63.532,1.0
11.9,128.184342,37.952059,6294.3114144,96.647,-29.452,64.936,1.0
12.0,128.184539,37.952187,6280.329628800001,94.93,-29.743,66.397,1.0
12.1,128.18474,37.95231,6266.203368,91.058,-29.979,67.913,1.0
12.2,128.184945,37.952428,6251.943604800001,85.451,-30.064,69.442,1.0
12.3,128.185154,37.95254,6237.6003264,79.685,-30.074,70.977,1.0
12.4,128.185367,37.952648,6223.2049272,77.183,-30.105,72.529,1.0
12.5,128.185582,37.952752,6208.761064800001,77.739,-30.055,74.067,1.0
12.6,128.185801,37.952853,6194.2495368,80.6,-30.02,75.557,1.0
12.7,128.186022,37.95295,6179.657236800001,84.648,-30.071,76.982,1.0
12.8,128.186247,37.953043,6164.9674008,88.239,-30.166,78.37,1.0
12.9,128.186473,37.953132,6150.1696656,88.84,-30.227,79.755,1.0
13.0,128.186703,37.953214,6135.267079200001,86.763,-30.305,81.173,1.0
13.1,128.186936,37.95329,6120.280368000001,82.543,-30.311,82.625,1.0
13.2,128.187171,37.95336,6105.246108,77.895,-30.314,84.113,1.0
13.3,128.187409,37.953425,6090.178624800001,76.405,-30.383,85.639,1.0
13.4,128.187649,37.953486,6075.062678400001,77.894,-30.407,87.151,1.0
13.5,128.187891,37.953544,6059.8805904,81.399,-30.459,88.622,1.0
13.6,128.188134,37.953596,6044.6216928,84.826,-30.503,90.037,1.0
13.7,128.188379,37.953644,6029.284156800001,85.319,-30.488,91.428,1.0
13.8,128.188626,37.953686,6013.8783456,83.156,-30.48,92.841,1.0
13.9,128.188874,37.953721,5998.4277288,78.855,-30.405,94.278,1.0
14.0,128.189124,37.95375,5982.9691872,74.179,-30.324,95.747,1.0
14.1,128.189375,37.953773,5967.5106456,72.816,-30.304,97.255,1.0
14.2,128.189627,37.953792,5952.0313776,74.53,-30.243,98.743,1.0
14.3,128.18988,37.953807,5936.510352000001,78.243,-30.216,100.19,1.0
14.4,128.190134,37.953818,5920.938424800001,81.825,-30.193,101.584,1.0
14.5,128.190388,37.953823,5905.3174248000005,82.412,-30.123,102.956,1.0
14.6,128.190642,37.953822,5889.6616776,80.323,-30.065,104.354,1.0
14.7,128.190897,37.953814,5873.9967864,76.023,-29.982,105.784,1.0
14.8,128.191151,37.9538,5858.358108,71.299,-29.959,107.267,1.0
14.9,128.191405,37.95378,5842.7468616,70.053,-29.983,108.797,1.0
