Time,Longitude,Latitude,Altitude,Roll (deg),Pitch (deg),Yaw (deg),Health
16.2,128.177716,37.92953,8148.6094584,93.189,55.971,259.98,1.0
16.3,128.177579,37.929451,8168.266010400001,95.088,55.749,262.242,1.0
16.4,128.177441,37.929376,8187.87288,96.981,55.485,264.509,1.0
16.5,128.177302,37.929305,8207.421228000001,98.818,55.182,266.726,1.0
16.6,128.177161,37.929238,8226.902215200002,100.561,54.847,268.853,1.0
16.7,128.177019,37.929175,8246.306697600001,102.201,54.484,270.882,1.0
16.8,128.176875,37.929116,8265.6270552,103.741,54.097,272.818,1.0
16.9,128.17673,37.929061,8284.8559728,105.187,53.689,274.667,1.0
17.0,128.176584,37.929009,8303.9861352,106.547,53.263,276.438,1.0
17.1,128.176437,37.928962,8323.0108368,107.83,52.821,278.139,1.0
17.2,128.176289,37.928919,8341.9239816,109.043,52.362,279.776,1.0
17.3,128.176141,37.928879,8360.7197784,110.193,51.89,281.355,1.0
17.4,128.175991,37.928843,8379.3927408,111.286,51.405,282.882,1.0
17.5,128.17584,37.928811,8397.9370776,112.328,50.907,284.359,1.0
17.6,128.175689,37.928783,8416.3485216,113.322,50.398,285.79,1.0
17.7,128.175537,37.928758,8434.622196,114.273,49.878,287.178,1.0
17.8,128.175384,37.928737,8452.7535288,115.183,49.347,288.527,1.0
17.9,128.175231,37.928719,8470.7385576,116.055,48.807,289.836,1.0
18.0,128.175077,37.928705,8488.573015200001,116.892,48.258,291.11,1.0
18.1,128.174923,37.928694,8506.2529392,117.695,47.7,292.349,1.0
18.2,128.174769,37.928687,8523.7749768,118.465,47.135,293.556,1.0
18.3,128.174614,37.928683,8541.1357752,119.204,46.561,294.73,1.0
18.4,128.174459,37.928682,8558.3319816,119.913,45.98,295.875,1.0
18.5,128.174303,37.928685,8575.3602432,120.593,45.392,296.991,1.0
18.6,128.174148,37.92869,8592.217816800001,121.244,44.798,298.078,1.0
18.7,128.173992,37.928699,8608.902264,121.867,44.198,299.14,1.0
18.8,128.173836,37.928711,8625.410232,122.463,43.593,300.175,1.0
18.9,128.17368,37.928726,8641.739892000001,123.033,42.982,301.186,1.0
19.0,128.173524,37.928744,8657.888196,123.578,42.366,302.173,1.0
19.1,128.173368,37.928764,8673.853620000002,124.098,41.745,303.137,1.0
19.2,128.173213,37.928788,8689.6337256,124.594,41.118,304.078,1.0
19.3,128.173057,37.928815,8705.226379200001,125.07,40.487,304.997,1.0
19.4,128.172901,37.928844,8720.629752,125.525,39.851,305.896,1.0
19.5,128.172746,37.928876,8735.842320000002,125.962,39.212,306.774,1.0
19.6,128.172591,37.928911,8750.861949600001,126.38,38.568,307.633,1.0
19.7,128.172436,37.928948,8765.6926032,126.779,37.922,308.471,1.0
19.8,128.172281,37.928988,8780.3412912,127.158,37.276,309.285,1.0
19.9,128.172127,37.929031,8794.8055752,127.521,36.628,310.082,1.0
20.0,128.171972,37.929077,8809.0845408,127.871,35.975,310.864,1.0
20.1,128.171818,37.929125,8823.175749600001,128.209,35.316,311.635,1.0
20.2,128.171664,37.929175,8837.0782872,128.535,34.653,312.395,1.0
20.3,128.171511,37.929228,8850.79002,128.849,33.984,313.144,1.0
20.4,128.171357,37.929284,8864.3097288,129.151,33.31,313.882,1.0
20.5,128.171205,37.929342,8877.63528,129.44,32.631,314.611,1.0
20.6,128.171052,37.929402,8890.7657592,129.717,31.948,315.329,1.0
20.7,128.1709,37.929465,8903.699337600001,129.981,31.261,316.037,1.0
20.8,128.170748,37.92953,8916.4344912,130.233,30.57,316.734,1.0
20.9,128.170597,37.929598,8928.9700008,130.473,29.876,317.422,1.0
21.0,128.170446,37.929667,8941.3043424,130.7,29.179,318.1,1.0
21.1,128.170296,37.929739,8953.4362968,130.916,28.479,318.769,1.0
21.2,128.170147,37.929813,8965.36434,131.12,27.777,319.429,1.0
21.3,128.169998,37.92989,8977.0872528,131.314,27.073,320.079,1.0
21.4,128.169849,37.929968,8988.603816,131.497,26.366,320.722,1.0
21.5,128.169701,37.930049,8999.9131152,131.671,25.657,321.356,1.0
21.6,128.169554,37.930132,9011.0136264,131.835,24.945,321.983,1.0
21.7,128.169408,37.930216,9021.9041304,131.989,24.232,322.602,1.0
21.8,128.169262,37.930303,9032.5840176,132.135,23.516,323.215,1.0
21.9,128.169117,37.930392,9043.0514592,132.271,22.799,323.821,1.0
22.0,128.168973,37.930483,9053.3061504,132.399,22.08,324.42,1.0
22.1,128.16883,37.930575,9063.3462624,132.518,21.359,325.014,1.0
22.2,128.168687,37.93067,9073.1714904,132.629,20.637,325.601,1.0
22.3,128.168545,37.930766,9082.780615200001,132.731,19.913,326.183,1.0
22.4,128.168404,37.930864,9092.1724176,132.826,19.188,326.759,1.0
22.5,128.168264,37.930964,9101.3465928,132.913,18.461,327.331,1.0
22.6,128.168125,37.931066,9110.3016168,132.993,17.733,327.897,1.0
22.7,128.167986,37.93117,9119.03688,133.066,17.004,328.459,1.0
22.8,128.167849,37.931275,9127.551468,133.131,16.273,329.017,1.0
22.9,128.167713,37.931382,9135.8444664,133.19,15.542,329.57,1.0
23.0,128.167577,37.931491,9143.9152656,133.242,14.809,330.12,1.0
23.1,128.167443,37.931601,9151.7629512,133.287,14.076,330.666,1.0
23.2,128.167309,37.931713,9159.3866088,133.326,13.341,331.209,1.0
23.3,128.167177,37.931827,9166.7850192,133.358,12.605,331.748,1.0
23.4,128.167045,37.931942,9173.954524800001,133.384,11.868,332.285,1.0
23.5,128.166915,37.932059,9180.892992000001,133.403,11.13,332.82,1.0
23.6,128.166786,37.932177,9187.5976776,133.417,10.39,333.353,1.0
23.7,128.166658,37.932297,9194.067972,133.424,9.646,333.887,1.0
23.8,128.166532,37.932418,9200.303265600001,133.426,8.899,334.421,1.0
23.9,128.166406,37.932541,9206.302644,133.423,8.149,334.956,1.0
24.0,128.166282,37.932665,9212.0658024,133.413,7.395,335.491,1.0
24.1,128.166159,37.932791,9217.592131200001,133.398,6.64,336.027,1.0
24.2,128.166037,37.932918,9222.880716,133.377,5.881,336.564,1.0
24.3,128.165917,37.933046,9227.9306424,133.35,5.121,337.101,1.0
24.4,128.165798,37.933176,9232.7416056,133.316,4.36,337.638,1.0
24.5,128.16568,37.933307,9237.312996,133.276,3.597,338.176,1.0
24.6,128.165564,37.933439,9241.6435944,133.229,2.834,338.714,1.0
24.7,128.165449,37.933573,9245.733096,133.176,2.069,339.252,1.0
24.8,128.165336,37.933708,9249.580586400001,133.117,1.304,339.791,1.0
24.9,128.165223,37.933844,9253.185760800001,133.051,0.539,340.331,1.0
25.0,128.165113,37.933981,9256.547704800001,132.979,-0.226,340.872,1.0
25.1,128.165004,37.934119,9259.6661136,132.9,-0.991,341.414,1.0
25.2,128.164896,37.934259,9262.539768,132.815,-1.757,341.957,1.0
25.3,128.16479,37.934399,9265.168668,132.725,-2.523,342.501,1.0
25.4,128.164685,37.934541,9267.5518992,132.628,-3.289,343.047,1.0
25.5,128.164582,37.934683,9269.688852000001,132.526,-4.055,343.595,1.0
25.6,128.164481,37.934827,9271.5792216,132.417,-4.82,344.145,1.0
25.7,128.164381,37.934971,9273.2223984,132.302,-5.585,344.697,1.0
25.8,128.164282,37.935117,9274.617468,132.181,-6.35,345.251,1.0
25.9,128.164186,37.935263,9275.7644304,132.053,-7.114,345.809,1.0
26.0,128.164091,37.93541,9276.6623712,131.919,-7.878,346.369,1.0
26.1,128.163997,37.935558,9277.3112904,131.778,-8.641,346.932,1.0
26.2,128.163906,37.935707,9277.7099688,131.629,-9.404,347.499,1.0
26.3,128.163816,37.935857,9277.8587112,131.474,-10.165,348.069,1.0
26.4,128.163728,37.936008,9277.7566032,131.311,-10.926,348.643,1.0
26.5,128.163641,37.936159,9277.40334,131.14,-11.686,349.222,1.0
26.6,128.163557,37.936311,9276.798312,130.962,-12.444,349.805,1.0
26.7,128.163474,37.936463,9275.941519200001,130.776,-13.201,350.392,1.0
26.8,128.163393,37.936617,9274.832656800001,130.582,-13.957,350.985,1.0
26.9,128.163314,37.93677,9273.4708104,130.38,-14.712,351.582,1.0
27.0,128.163236,37.936925,9271.8562848,130.17,-15.465,352.185,1.0
27.1,128.163161,37.93708,9269.988470400001,129.951,-16.216,352.794,1.0
27.2,128.163088,37.937235,9267.8670624,129.724,-16.966,353.409,1.0
27.3,128.163016,37.937391,9265.492060800001,129.488,-17.713,354.03,1.0
27.4,128.162947,37.937548,9262.862856000002,129.243,-18.458,354.658,1.0
27.5,128.162879,37.937705,9259.9797528,128.99,-19.201,355.293,1.0
27.6,128.162813,37.937862,9256.8424464,128.727,-19.942,355.935,1.0
27.7,128.16275,37.93802,9253.4503272,128.454,-20.681,356.585,1.0
27.8,128.162688,37.938178,9249.8040048,128.173,-21.416,357.242,1.0
27.9,128.162629,37.938336,9245.9031744,127.881,-22.149,357.908,1.0
28.0,128.162572,37.938494,9241.747836,127.58,-22.879,358.582,1.0
28.1,128.162516,37.938653,9237.3376848,127.269,-23.606,359.265,1.0
28.2,128.162463,37.938812,9232.6730256,126.948,-24.33,359.957,1.0
28.3,128.162412,37.938971,9227.754163200001,126.617,-25.05,0.658,1.0
28.4,128.162364,37.93913,9222.580792800001,126.275,-25.766,1.37,1.0
28.5,128.162317,37.939289,9217.153524000001,125.921,-26.479,2.091,1.0
28.6,128.162273,37.939449,9211.472052000001,125.556,-27.188,2.823,1.0
28.7,128.162231,37.939608,9205.5369864,125.179,-27.893,3.567,1.0
28.8,128.162191,37.939767,9199.348632000001,124.789,-28.594,4.321,1.0
28.9,128.162153,37.939926,9192.9069888,124.387,-29.29,5.087,1.0
29.0,128.162118,37.940086,9186.2126664,123.972,-29.982,5.865,1.0
29.1,128.162085,37.940244,9179.2662744,123.544,-30.668,6.656,1.0
29.2,128.162055,37.940403,9172.0678128,123.102,-31.349,7.46,1.0
29.3,128.162027,37.940562,9164.618196000001,122.646,-32.025,8.277,1.0
29.4,128.162001,37.94072,9156.9180336,122.176,-32.696,9.108,1.0
29.5,128.161977,37.940878,9148.9679352,121.692,-33.36,9.953,1.0
29.6,128.161956,37.941035,9140.768510400001,121.192,-34.018,10.813,1.0
29.7,128.161938,37.941193,9132.320673600001,120.677,-34.67,11.688,1.0
29.8,128.161922,37.941349,9123.6247296,120.145,-35.315,12.579,1.0
29.9,128.161908,37.941506,9114.6822024,119.598,-35.953,13.485,1.0
30.0,128.161897,37.941661,9105.4940064,119.033,-36.584,14.409,1.0
30.1,128.161889,37.941817,9096.0604464,118.451,-37.207,15.349,1.0
30.2,128.161883,37.941971,9086.383656,117.852,-37.822,16.306,1.0
30.3,128.161879,37.942125,9076.46394,117.234,-38.429,17.282,1.0
30.4,128.161878,37.942278,9066.3028224,116.599,-39.027,18.277,1.0
30.5,128.16188,37.942431,9055.901827200001,115.944,-39.617,19.29,1.0
30.6,128.161884,37.942583,9045.2621736,115.269,-40.197,20.324,1.0
30.7,128.161891,37.942733,9034.3853856,114.575,-40.768,21.377,1.0
30.8,128.161901,37.942883,9023.2729872,113.861,-41.329,22.451,1.0
30.9,128.161913,37.943032,9011.9268072,113.127,-41.879,23.546,1.0
31.0,128.161928,37.94318,9000.3498936,112.371,-42.418,24.662,1.0
31.1,128.161946,37.943328,8988.5452944,111.595,-42.945,25.798,1.0
31.2,128.161966,37.943474,8976.515448,110.8,-43.46,26.954,1.0
31.3,128.161989,37.943619,8964.2615736,109.985,-43.961,28.128,1.0
31.4,128.162014,37.943763,8951.786414400001,109.151,-44.449,29.32,1.0
31.5,128.162042,37.943905,8939.0911896,108.299,-44.922,30.53,1.0
31.6,128.162073,37.944047,8926.1780328,107.426,-45.381,31.759,1.0
31.7,128.162106,37.944187,8913.0615744,106.529,-45.827,33.014,1.0
31.8,128.162142,37.944326,8899.747300800002,105.607,-46.259,34.294,1.0
31.9,128.162181,37.944463,8886.23826,104.663,-46.676,35.594,1.0
32.0,128.162222,37.944599,8872.5371952,103.7,-47.076,36.91,1.0
32.1,128.162266,37.944733,8858.6468496,102.718,-47.459,38.241,1.0
32.2,128.162312,37.944865,8844.5699664,101.719,-47.825,39.587,1.0
32.3,128.162361,37.944996,8830.3098984,100.703,-48.174,40.947,1.0
32.4,128.162413,37.945125,8815.8693888,99.672,-48.505,42.322,1.0
32.5,128.162467,37.945252,8801.2514856,98.625,-48.818,43.712,1.0
32.6,128.162524,37.945378,8786.459541600001,97.563,-49.114,45.117,1.0
32.7,128.162583,37.945502,8771.4966048,96.488,-49.392,46.537,1.0
32.8,128.162645,37.945624,8756.3666376,95.4,-49.651,47.972,1.0
32.9,128.16271,37.945743,8741.0723832,94.299,-49.892,49.422,1.0
33.0,128.162777,37.945861,8725.6174992,93.185,-50.114,50.886,1.0
33.1,128.162847,37.945977,8710.005948,92.061,-50.318,52.363,1.0
33.2,128.162919,37.946091,8694.2407776,90.925,-50.502,53.854,1.0
33.3,128.162994,37.946203,8678.3259504,89.779,-50.666,55.356,1.0
33.4,128.163072,37.946313,8662.265428800001,88.624,-50.811,56.869,1.0
33.5,128.163152,37.94642,8646.062870400001,87.462,-50.936,58.392,1.0
33.6,128.163235,37.946525,8629.7222376,86.292,-51.041,59.923,1.0
33.7,128.16332,37.946628,8613.247492800001,85.117,-51.125,61.463,1.0
33.8,128.163408,37.946729,8596.6429032,83.938,-51.191,63.008,1.0
33.9,128.163498,37.946827,8579.9124312,82.758,-51.236,64.559,1.0
34.0,128.16359,37.946923,8563.0600392,81.578,-51.261,66.113,1.0
34.1,128.163686,37.947017,8546.090604,80.4,-51.266,67.67,1.0
34.2,128.163783,37.947108,8529.0077832,79.226,-51.251,69.228,1.0
34.3,128.163883,37.947196,8511.8167584,78.056,-51.216,70.785,1.0
34.4,128.163985,37.947282,8494.5211872,76.892,-51.162,72.342,1.0
34.5,128.16409,37.947366,8477.126251200001,75.735,-51.087,73.895,1.0
34.6,128.164197,37.947446,8459.6359128,74.585,-50.993,75.445,1.0
34.7,128.164307,37.947524,8442.0553536,73.445,-50.879,76.99,1.0
34.8,128.164418,37.9476,8424.3891456,72.315,-50.746,78.528,1.0
34.9,128.164532,37.947673,8406.6418608,71.196,-50.593,80.059,1.0
35.0,128.164649,37.947742,8388.818680800001,70.09,-50.422,81.581,1.0
35.1,128.164767,37.947809,8370.9241776,68.998,-50.231,83.094,1.0
35.2,128.164888,37.947874,8352.9635328,67.921,-50.022,84.596,1.0
35.3,128.165011,37.947935,8334.9416232,66.86,-49.796,86.087,1.0
35.4,128.165135,37.947993,8316.8636304,65.817,-49.551,87.565,1.0
35.5,128.165262,37.948049,8298.7341264,64.792,-49.289,89.031,1.0
35.6,128.165392,37.948101,8280.5589024,63.787,-49.01,90.482,1.0
35.7,128.165523,37.948151,8262.342835200001,62.802,-48.714,91.92,1.0
35.8,128.165656,37.948197,8244.091106400001,61.837,-48.402,93.342,1.0
35.9,128.165791,37.94824,8225.808897600002,60.894,-48.074,94.749,1.0
36.0,128.165927,37.948281,8207.5016952,59.973,-47.731,96.141,1.0
36.1,128.166066,37.948318,8189.1746808,59.075,-47.373,97.516,1.0
36.2,128.166207,37.948352,8170.833340800001,58.202,-47.001,98.876,1.0
36.3,128.166349,37.948382,8152.482552000001,57.356,-46.615,100.219,1.0
36.4,128.166493,37.94841,8134.128105600001,56.537,-46.216,101.546,1.0
36.5,128.166638,37.948434,8115.774573600001,55.749,-45.804,102.857,1.0
36.6,128.166785,37.948455,8097.428052000001,54.991,-45.381,104.152,1.0
