[claude_code/PPO] wandb 로깅 활성: project='AIP contest' run='team02/basic'
[claude_code/PPO] opponent pool 초기화 = iter0 정책 1개 (최대 5개, EMA α=0.1, 추가 임계 min-EMA≥0.60, 초기 EMA=0.5, 샘플 τ=0.3)
[claude_code/PPO] snapshot 저장: claude_code\models\team02\basic (iter 0 = 초기 network)
iter  99 | step 4949802 | return    3.356 | len 1077.1 | damage  0.062 | shaping   0.209 | ent  8.671 | kl 0.0368 | ev  0.966 | altT 1 | pool5 W/L/D 36/1/10 raw_wr 0.77 ema[min 0.386 mean 0.825]
iter 100 | step 4999800 | return    2.709 | len 1239.0 | damage  0.177 | shaping   0.032 | ent  8.621 | kl 0.0369 | ev  0.925 | altT 1 | pool5 W/L/D 28/1/11 raw_wr 0.70 ema[min 0.398 mean 0.829]
iter 101 | step 5049798 | return    2.087 | len 1271.6 | damage  0.106 | shaping   0.008 | ent  8.662 | kl 0.0362 | ev  0.964 | altT 2 | pool5 W/L/D 23/3/12 raw_wr 0.61 ema[min 0.408 mean 0.823]
iter 102 | step 5099796 | return    2.347 | len 1280.6 | damage  0.016 | shaping   0.280 | ent  8.565 | kl 0.0387 | ev  0.943 | altT 2 | pool5 W/L/D 25/3/11 raw_wr 0.64 ema[min 0.415 mean 0.830]
iter 103 | step 5149794 | return    2.661 | len 1147.3 | damage  0.015 | shaping  -0.020 | ent  8.672 | kl 0.0359 | ev  0.937 | altT 1 | pool5 W/L/D 31/1/13 raw_wr 0.69 ema[min 0.427 mean 0.833]
iter 104 | step 5199792 | return    2.287 | len 1420.9 | damage  0.041 | shaping   0.023 | ent  8.525 | kl 0.0358 | ev  0.952 | altT 1 | pool5 W/L/D 22/1/13 raw_wr 0.61 ema[min 0.433 mean 0.836]
iter 105 | step 5249790 | return    2.453 | len 1286.8 | damage  0.091 | shaping   0.112 | ent  8.566 | kl 0.0363 | ev  0.968 | altT 1 | pool5 W/L/D 24/1/15 raw_wr 0.60 ema[min 0.429 mean 0.832]
iter 106 | step 5299788 | return    3.423 | len 1198.0 | damage  0.075 | shaping   0.783 | ent  8.444 | kl 0.0350 | ev  0.947 | altT 1 | pool5 W/L/D 26/1/12 raw_wr 0.67 ema[min 0.429 mean 0.832]
iter 107 | step 5349786 | return    2.860 | len 1244.8 | damage  0.129 | shaping   0.231 | ent  8.404 | kl 0.0360 | ev  0.947 | altT 1 | pool5 W/L/D 27/1/12 raw_wr 0.68 ema[min 0.441 mean 0.830]
iter 108 | step 5399784 | return    3.171 | len 1097.3 | damage  0.037 | shaping  -0.018 | ent  8.359 | kl 0.0393 | ev  0.917 | altT 1 | pool5 W/L/D 36/1/9 raw_wr 0.78 ema[min 0.461 mean 0.838]
iter 109 | step 5449782 | return    2.388 | len 1101.5 | damage  0.088 | shaping   0.017 | ent  8.488 | kl 0.0385 | ev  0.857 | altT 2 | pool5 W/L/D 32/2/12 raw_wr 0.70 ema[min 0.457 mean 0.842]
iter 110 | step 5499780 | return    3.120 | len 1207.2 | damage  0.076 | shaping   0.239 | ent  8.427 | kl 0.0382 | ev  0.930 | altT 1 | pool5 W/L/D 29/4/8 raw_wr 0.71 ema[min 0.467 mean 0.845]
iter 111 | step 5549778 | return    3.576 | len 1087.2 | damage  0.038 | shaping   0.171 | ent  8.461 | kl 0.0364 | ev  0.970 | altT 0 | pool5 W/L/D 36/0/13 raw_wr 0.73 ema[min 0.466 mean 0.850]
iter 112 | step 5599776 | return    3.437 | len 1142.6 | damage -0.007 | shaping   0.305 | ent  8.573 | kl 0.0350 | ev  0.969 | altT 0 | pool5 W/L/D 27/1/15 raw_wr 0.63 ema[min 0.440 mean 0.849]
iter 113 | step 5649774 | return    3.345 | len 1049.3 | damage  0.061 | shaping  -0.227 | ent  8.440 | kl 0.0361 | ev  0.968 | altT 0 | pool5 W/L/D 34/2/11 raw_wr 0.72 ema[min 0.444 mean 0.854]
iter 114 | step 5699772 | return    3.859 | len 1088.4 | damage  0.026 | shaping   0.310 | ent  8.428 | kl 0.0359 | ev  0.977 | altT 0 | pool5 W/L/D 33/0/11 raw_wr 0.75 ema[min 0.458 mean 0.860]
iter 115 | step 5749770 | return    3.811 | len 1164.0 | damage  0.049 | shaping   0.309 | ent  8.363 | kl 0.0357 | ev  0.958 | altT 0 | pool5 W/L/D 31/2/9 raw_wr 0.74 ema[min 0.458 mean 0.863]
iter 116 | step 5799768 | return    3.985 | len 1193.7 | damage  0.046 | shaping   0.450 | ent  8.401 | kl 0.0359 | ev  0.974 | altT 0 | pool5 W/L/D 32/0/11 raw_wr 0.74 ema[min 0.470 mean 0.868]
iter 117 | step 5849766 | return    2.837 | len 1102.1 | damage  0.032 | shaping  -0.238 | ent  8.323 | kl 0.0357 | ev  0.943 | altT 1 | pool5 W/L/D 33/1/12 raw_wr 0.72 ema[min 0.480 mean 0.868]
iter 118 | step 5899764 | return    3.612 | len 1264.7 | damage  0.139 | shaping   0.472 | ent  8.309 | kl 0.0342 | ev  0.948 | altT 0 | pool5 W/L/D 31/1/8 raw_wr 0.78 ema[min 0.491 mean 0.873]
iter 119 | step 5949762 | return    3.338 | len 1312.7 | damage  0.105 | shaping   1.288 | ent  8.335 | kl 0.0344 | ev  0.958 | altT 1 | pool5 W/L/D 23/1/12 raw_wr 0.64 ema[min 0.490 mean 0.869]
iter 120 | step 5999760 | return    3.084 | len 1223.4 | damage  0.343 | shaping   0.299 | ent  8.363 | kl 0.0352 | ev  0.880 | altT 1 | pool5 W/L/D 32/1/10 raw_wr 0.74 ema[min 0.498 mean 0.873]
iter 121 | step 6049758 | return    4.150 | len 1047.8 | damage  0.237 | shaping   0.268 | ent  8.328 | kl 0.0378 | ev  0.951 | altT 0 | pool5 W/L/D 42/0/6 raw_wr 0.88 ema[min 0.525 mean 0.881]
iter 122 | step 6099756 | return    3.361 | len 1164.9 | damage  0.141 | shaping   0.662 | ent  8.262 | kl 0.0357 | ev  0.944 | altT 1 | pool5 W/L/D 31/1/11 raw_wr 0.72 ema[min 0.529 mean 0.877]
iter 123 | step 6149754 | return    3.871 | len 1164.1 | damage  0.295 | shaping   0.893 | ent  8.316 | kl 0.0348 | ev  0.951 | altT 1 | pool5 W/L/D 31/1/9 raw_wr 0.76 ema[min 0.544 mean 0.868]
iter 124 | step 6199752 | return    3.594 | len 1151.1 | damage  0.122 | shaping   0.584 | ent  8.389 | kl 0.0363 | ev  0.944 | altT 1 | pool5 W/L/D 35/3/7 raw_wr 0.78 ema[min 0.555 mean 0.871]
iter 125 | step 6249750 | return    3.689 | len 1053.5 | damage  0.072 | shaping   0.212 | ent  8.288 | kl 0.0367 | ev  0.965 | altT 0 | pool5 W/L/D 36/0/11 raw_wr 0.77 ema[min 0.562 mean 0.871]
iter 126 | step 6299748 | return    3.890 | len 1204.2 | damage  0.169 | shaping   0.184 | ent  8.258 | kl 0.0344 | ev  0.975 | altT 0 | pool5 W/L/D 32/0/9 raw_wr 0.78 ema[min 0.563 mean 0.876]
iter 127 | step 6349746 | return    3.530 | len 1007.7 | damage  0.102 | shaping   0.264 | ent  8.115 | kl 0.0350 | ev  0.964 | altT 1 | pool5 W/L/D 40/1/8 raw_wr 0.82 ema[min 0.560 mean 0.877]
iter 128 | step 6399744 | return    4.198 | len 1126.6 | damage  0.332 | shaping   0.643 | ent  8.180 | kl 0.0357 | ev  0.959 | altT 0 | pool5 W/L/D 37/1/7 raw_wr 0.82 ema[min 0.570 mean 0.880]
iter 129 | step 6449742 | return    4.198 | len 1010.4 | damage  0.002 | shaping   0.471 | ent  8.178 | kl 0.0341 | ev  0.976 | altT 0 | pool5 W/L/D 43/1/7 raw_wr 0.84 ema[min 0.573 mean 0.884]
iter 130 | step 6499740 | return    3.440 | len 1036.6 | damage  0.112 | shaping  -0.040 | ent  8.217 | kl 0.0358 | ev  0.969 | altT 1 | pool5 W/L/D 42/1/6 raw_wr 0.86 ema[min 0.589 mean 0.888]
iter 131 | step 6549738 | return    3.835 | len 1069.8 | damage  0.112 | shaping   0.244 | ent  8.161 | kl 0.0344 | ev  0.979 | altT 0 | pool5 W/L/D 40/1/5 raw_wr 0.87 ema[min 0.500 mean 0.797] *POOL+ (added current, best saved)*
iter 132 | step 6599736 | return    2.359 | len 1459.3 | damage  0.089 | shaping   0.173 | ent  8.097 | kl 0.0346 | ev  0.909 | altT 0 | pool5 W/L/D 15/6/10 raw_wr 0.48 ema[min 0.457 mean 0.791]
iter 133 | step 6649734 | return    2.366 | len 1701.0 | damage  0.105 | shaping   1.150 | ent  8.097 | kl 0.0333 | ev  0.898 | altT 0 | pool5 W/L/D 12/3/12 raw_wr 0.44 ema[min 0.425 mean 0.790]
iter 134 | step 6699732 | return    1.803 | len 1634.2 | damage -0.010 | shaping   0.407 | ent  8.020 | kl 0.0336 | ev  0.768 | altT 0 | pool5 W/L/D 14/5/13 raw_wr 0.44 ema[min 0.409 mean 0.779]
iter 135 | step 6749730 | return    3.844 | len 1373.6 | damage  0.108 | shaping   0.898 | ent  8.092 | kl 0.0352 | ev  0.944 | altT 0 | pool5 W/L/D 25/2/10 raw_wr 0.68 ema[min 0.386 mean 0.780]
iter 136 | step 6799728 | return    1.954 | len 1556.1 | damage  0.102 | shaping   0.134 | ent  8.067 | kl 0.0334 | ev  0.939 | altT 0 | pool5 W/L/D 13/3/16 raw_wr 0.41 ema[min 0.358 mean 0.774]
iter 137 | step 6849726 | return    2.392 | len 1618.0 | damage  0.008 | shaping   0.932 | ent  7.908 | kl 0.0333 | ev  0.940 | altT 0 | pool5 W/L/D 12/2/17 raw_wr 0.39 ema[min 0.329 mean 0.771]
iter 138 | step 6899724 | return    2.420 | len 1792.6 | damage -0.023 | shaping   1.372 | ent  7.991 | kl 0.0327 | ev  0.937 | altT 0 | pool5 W/L/D 8/3/17 raw_wr 0.29 ema[min 0.305 mean 0.770]
iter 139 | step 6949722 | return    2.675 | len 1740.9 | damage  0.139 | shaping   1.501 | ent  7.965 | kl 0.0331 | ev  0.937 | altT 0 | pool5 W/L/D 9/3/17 raw_wr 0.31 ema[min 0.275 mean 0.765]
iter 140 | step 6999720 | return    2.991 | len 1812.3 | damage  0.094 | shaping   2.127 | ent  7.910 | kl 0.0339 | ev  0.940 | altT 0 | pool5 W/L/D 7/2/17 raw_wr 0.27 ema[min 0.272 mean 0.755]
iter 141 | step 7049718 | return    2.949 | len 1578.5 | damage  0.069 | shaping   1.262 | ent  7.935 | kl 0.0329 | ev  0.946 | altT 0 | pool5 W/L/D 17/2/15 raw_wr 0.50 ema[min 0.264 mean 0.763]
iter 142 | step 7099716 | return    3.166 | len 1662.9 | damage  0.190 | shaping   1.643 | ent  7.954 | kl 0.0344 | ev  0.916 | altT 0 | pool5 W/L/D 16/2/12 raw_wr 0.53 ema[min 0.271 mean 0.769]
iter 143 | step 7149714 | return    3.429 | len 1850.0 | damage  0.095 | shaping   2.373 | ent  8.013 | kl 0.0347 | ev  0.925 | altT 0 | pool5 W/L/D 9/2/15 raw_wr 0.35 ema[min 0.250 mean 0.767]
iter 144 | step 7199712 | return    1.740 | len 1782.2 | damage  0.121 | shaping   1.619 | ent  7.804 | kl 0.0340 | ev  0.867 | altT 1 | pool5 W/L/D 16/4/9 raw_wr 0.55 ema[min 0.275 mean 0.770]
iter 145 | step 7249710 | return    2.415 | len 1776.5 | damage  0.116 | shaping   1.437 | ent  7.893 | kl 0.0330 | ev  0.954 | altT 0 | pool5 W/L/D 11/2/16 raw_wr 0.38 ema[min 0.273 mean 0.766]
iter 146 | step 7299708 | return    3.030 | len 1674.6 | damage  0.117 | shaping   1.746 | ent  7.796 | kl 0.0338 | ev  0.948 | altT 0 | pool5 W/L/D 13/5/12 raw_wr 0.43 ema[min 0.272 mean 0.767]
iter 147 | step 7349706 | return    4.035 | len 1862.7 | damage  0.488 | shaping   2.779 | ent  7.845 | kl 0.0344 | ev  0.919 | altT 0 | pool5 W/L/D 19/0/7 raw_wr 0.73 ema[min 0.302 mean 0.780]
iter 148 | step 7399704 | return    2.878 | len 1568.1 | damage  0.122 | shaping   1.194 | ent  7.968 | kl 0.0334 | ev  0.955 | altT 0 | pool5 W/L/D 18/5/9 raw_wr 0.56 ema[min 0.305 mean 0.788]
iter 149 | step 7449702 | return    2.887 | len 1652.3 | damage  0.315 | shaping   1.905 | ent  7.950 | kl 0.0340 | ev  0.904 | altT 1 | pool5 W/L/D 14/5/11 raw_wr 0.47 ema[min 0.294 mean 0.794]
iter 150 | step 7499700 | return    2.798 | len 1446.1 | damage  0.024 | shaping   0.715 | ent  7.873 | kl 0.0337 | ev  0.968 | altT 0 | pool5 W/L/D 18/1/15 raw_wr 0.53 ema[min 0.285 mean 0.798]
iter 151 | step 7549698 | return    3.251 | len 1645.8 | damage  0.118 | shaping   1.883 | ent  7.840 | kl 0.0337 | ev  0.951 | altT 0 | pool5 W/L/D 18/5/9 raw_wr 0.56 ema[min 0.295 mean 0.802]
iter 152 | step 7599696 | return    3.364 | len 1737.4 | damage  0.211 | shaping   1.999 | ent  7.813 | kl 0.0340 | ev  0.940 | altT 0 | pool5 W/L/D 12/2/12 raw_wr 0.46 ema[min 0.300 mean 0.799]
iter 153 | step 7649694 | return    2.905 | len 1634.7 | damage  0.009 | shaping   2.114 | ent  7.835 | kl 0.0326 | ev  0.932 | altT 1 | pool5 W/L/D 13/4/15 raw_wr 0.41 ema[min 0.281 mean 0.795]
iter 154 | step 7699692 | return    3.995 | len 1589.7 | damage  0.124 | shaping   2.097 | ent  7.813 | kl 0.0330 | ev  0.951 | altT 0 | pool5 W/L/D 17/3/11 raw_wr 0.55 ema[min 0.276 mean 0.795]
iter 155 | step 7749690 | return    4.345 | len 1678.7 | damage  0.302 | shaping   2.710 | ent  7.734 | kl 0.0348 | ev  0.819 | altT 0 | pool5 W/L/D 17/2/11 raw_wr 0.57 ema[min 0.276 mean 0.801]
iter 156 | step 7799688 | return    3.945 | len 1609.8 | damage  0.166 | shaping   2.280 | ent  7.731 | kl 0.0340 | ev  0.880 | altT 0 | pool5 W/L/D 23/1/6 raw_wr 0.77 ema[min 0.314 mean 0.814]
iter 157 | step 7849686 | return    4.454 | len 1803.4 | damage  0.331 | shaping   3.433 | ent  7.633 | kl 0.0327 | ev  0.936 | altT 0 | pool5 W/L/D 17/4/8 raw_wr 0.59 ema[min 0.327 mean 0.816]
iter 158 | step 7899684 | return    3.308 | len 1769.5 | damage  0.210 | shaping   2.236 | ent  7.831 | kl 0.0327 | ev  0.956 | altT 0 | pool5 W/L/D 16/2/11 raw_wr 0.55 ema[min 0.339 mean 0.816]
iter 159 | step 7949682 | return    4.462 | len 1648.4 | damage  0.292 | shaping   2.670 | ent  7.728 | kl 0.0338 | ev  0.935 | altT 0 | pool5 W/L/D 16/0/14 raw_wr 0.53 ema[min 0.351 mean 0.809]
iter 160 | step 7999680 | return    4.100 | len 1600.9 | damage  0.176 | shaping   2.205 | ent  7.720 | kl 0.0343 | ev  0.961 | altT 0 | pool5 W/L/D 19/2/11 raw_wr 0.59 ema[min 0.354 mean 0.810]
iter 161 | step 8049678 | return    4.115 | len 1461.2 | damage  0.273 | shaping   1.721 | ent  7.932 | kl 0.0336 | ev  0.972 | altT 0 | pool5 W/L/D 23/2/8 raw_wr 0.70 ema[min 0.369 mean 0.810]
