[claude_code/PPO] wandb 로깅 활성: project='AIP contest' run='team01/ppo_phase1'
[claude_code/PPO] opponent 초기화 = iter0 정책 (EMA α=0.05, 승격 임계 EMA≥0.60, 초기 EMA=0.5)
[claude_code/PPO] snapshot 저장: claude_code\models\team01\ppo_phase1 (iter 0 = 초기 network)
iter 108 | step 10799568 | return    6.627 | len 1645.7 | damage  0.399 | dist  3.097 | aim  0.180 | ent  4.674 | kl 0.0200 | ev  0.783 | opp(gen3) W/L/D 41/1/19 raw_wr 0.67 ema 0.570
iter 109 | step 10899564 | return    7.907 | len 1423.8 | damage  0.295 | dist  3.109 | aim  0.156 | ent  4.754 | kl 0.0209 | ev  0.835 | opp(gen3) W/L/D 51/5/13 raw_wr 0.74 ema 0.579
iter 110 | step 10999560 | return    7.297 | len 1333.1 | damage  0.373 | dist  2.894 | aim  0.164 | ent  4.788 | kl 0.0215 | ev  0.802 | opp(gen3) W/L/D 57/8/10 raw_wr 0.76 ema 0.588
iter 111 | step 11099556 | return    6.932 | len 1381.0 | damage  0.424 | dist  2.984 | aim  0.145 | ent  4.792 | kl 0.0211 | ev  0.773 | opp(gen3) W/L/D 55/10/9 raw_wr 0.74 ema 0.596
iter 112 | step 11199552 | return    8.500 | len 1309.3 | damage  0.349 | dist  3.055 | aim  0.162 | ent  4.798 | kl 0.0209 | ev  0.825 | opp(gen4) W/L/D 59/5/11 raw_wr 0.79 ema 0.500 *OPP PROMOTED (ema reset 0.5, best saved)*
iter 113 | step 11299548 | return    3.855 | len 1429.8 | damage  0.068 | dist  3.245 | aim  0.125 | ent  4.674 | kl 0.0196 | ev  0.514 | opp(gen4) W/L/D 22/15/35 raw_wr 0.31 ema 0.490
iter 114 | step 11399544 | return    2.678 | len 1140.7 | damage  0.025 | dist  3.584 | aim  0.116 | ent  4.685 | kl 0.0181 | ev  0.703 | opp(gen4) W/L/D 22/32/32 raw_wr 0.26 ema 0.479
iter 115 | step 11499540 | return    2.190 | len 1252.6 | damage  0.026 | dist  3.422 | aim  0.116 | ent  4.742 | kl 0.0188 | ev  0.788 | opp(gen4) W/L/D 16/31/33 raw_wr 0.20 ema 0.465
iter 116 | step 11599536 | return    3.042 | len 1070.8 | damage  0.032 | dist  3.407 | aim  0.129 | ent  4.600 | kl 0.0191 | ev  0.764 | opp(gen4) W/L/D 31/36/28 raw_wr 0.33 ema 0.458
iter 117 | step 11699532 | return    4.399 | len 1315.8 | damage  0.009 | dist  3.209 | aim  0.115 | ent  4.768 | kl 0.0189 | ev  0.776 | opp(gen4) W/L/D 22/17/36 raw_wr 0.29 ema 0.449
iter 118 | step 11799528 | return    3.956 | len 1215.1 | damage  0.016 | dist  3.216 | aim  0.122 | ent  4.578 | kl 0.0186 | ev  0.826 | opp(gen4) W/L/D 26/22/35 raw_wr 0.31 ema 0.443
iter 119 | step 11899524 | return    1.767 | len 1304.7 | damage  0.021 | dist  3.369 | aim  0.134 | ent  4.621 | kl 0.0185 | ev  0.839 | opp(gen4) W/L/D 14/30/30 raw_wr 0.19 ema 0.430
iter 120 | step 11999520 | return    3.126 | len 1180.6 | damage  0.072 | dist  3.486 | aim  0.130 | ent  4.809 | kl 0.0181 | ev  0.858 | opp(gen4) W/L/D 23/28/38 raw_wr 0.26 ema 0.421
iter 121 | step 12099516 | return    5.130 | len 1025.7 | damage  0.059 | dist  3.793 | aim  0.144 | ent  4.522 | kl 0.0185 | ev  0.813 | opp(gen4) W/L/D 37/30/30 raw_wr 0.38 ema 0.419
iter 122 | step 12199512 | return    4.680 | len 1080.3 | damage  0.028 | dist  3.735 | aim  0.156 | ent  4.509 | kl 0.0189 | ev  0.848 | opp(gen4) W/L/D 36/25/31 raw_wr 0.39 ema 0.418
iter 123 | step 12299508 | return    3.881 | len 1178.4 | damage  0.015 | dist  3.731 | aim  0.135 | ent  4.522 | kl 0.0195 | ev  0.747 | opp(gen4) W/L/D 27/26/30 raw_wr 0.33 ema 0.413
iter 124 | step 12399504 | return    5.955 | len  977.1 | damage  0.024 | dist  3.748 | aim  0.144 | ent  4.562 | kl 0.0199 | ev  0.835 | opp(gen4) W/L/D 48/27/28 raw_wr 0.47 ema 0.416
iter 125 | step 12499500 | return    5.171 | len 1168.0 | damage  0.047 | dist  3.609 | aim  0.151 | ent  4.653 | kl 0.0184 | ev  0.883 | opp(gen4) W/L/D 34/23/31 raw_wr 0.39 ema 0.415
iter 126 | step 12599496 | return    5.778 | len 1199.3 | damage  0.044 | dist  3.862 | aim  0.185 | ent  4.539 | kl 0.0178 | ev  0.877 | opp(gen4) W/L/D 36/19/28 raw_wr 0.43 ema 0.415
iter 127 | step 12699492 | return    6.008 | len  913.1 | damage  0.011 | dist  3.940 | aim  0.188 | ent  4.535 | kl 0.0190 | ev  0.862 | opp(gen4) W/L/D 49/31/27 raw_wr 0.46 ema 0.418
iter 128 | step 12799488 | return    7.024 | len  964.0 | damage  0.034 | dist  3.760 | aim  0.182 | ent  4.517 | kl 0.0187 | ev  0.904 | opp(gen4) W/L/D 53/23/29 raw_wr 0.50 ema 0.422
iter 129 | step 12899484 | return    6.633 | len 1057.0 | damage  0.047 | dist  3.692 | aim  0.177 | ent  4.637 | kl 0.0192 | ev  0.883 | opp(gen4) W/L/D 46/23/23 raw_wr 0.50 ema 0.426
iter 130 | step 12999480 | return    5.936 | len 1120.1 | damage  0.038 | dist  3.675 | aim  0.178 | ent  4.597 | kl 0.0180 | ev  0.894 | opp(gen4) W/L/D 43/21/24 raw_wr 0.49 ema 0.429
iter 131 | step 13099476 | return    7.154 | len 1132.0 | damage  0.027 | dist  3.750 | aim  0.190 | ent  4.629 | kl 0.0179 | ev  0.825 | opp(gen4) W/L/D 46/18/27 raw_wr 0.51 ema 0.433
iter 132 | step 13199472 | return    5.828 | len 1115.8 | damage  0.040 | dist  3.811 | aim  0.180 | ent  4.507 | kl 0.0184 | ev  0.899 | opp(gen4) W/L/D 39/24/26 raw_wr 0.44 ema 0.433
iter 133 | step 13299468 | return    8.050 | len 1024.7 | damage  0.069 | dist  3.765 | aim  0.216 | ent  4.395 | kl 0.0187 | ev  0.882 | opp(gen4) W/L/D 61/18/21 raw_wr 0.61 ema 0.442
iter 134 | step 13399464 | return    6.630 | len 1018.7 | damage  0.050 | dist  3.827 | aim  0.200 | ent  4.353 | kl 0.0184 | ev  0.896 | opp(gen4) W/L/D 47/21/26 raw_wr 0.50 ema 0.445
iter 135 | step 13499460 | return    6.929 | len 1086.0 | damage  0.049 | dist  3.698 | aim  0.193 | ent  4.414 | kl 0.0183 | ev  0.859 | opp(gen4) W/L/D 54/22/21 raw_wr 0.56 ema 0.450
iter 136 | step 13599456 | return    6.480 | len  944.8 | damage  0.051 | dist  3.828 | aim  0.197 | ent  4.253 | kl 0.0184 | ev  0.860 | opp(gen4) W/L/D 52/31/21 raw_wr 0.50 ema 0.453
iter 137 | step 13699452 | return    4.869 | len  898.6 | damage  0.042 | dist  3.808 | aim  0.193 | ent  4.340 | kl 0.0191 | ev  0.883 | opp(gen4) W/L/D 49/39/21 raw_wr 0.45 ema 0.453
iter 138 | step 13799448 | return    8.119 | len  919.1 | damage  0.035 | dist  3.898 | aim  0.204 | ent  4.401 | kl 0.0193 | ev  0.909 | opp(gen4) W/L/D 69/22/22 raw_wr 0.61 ema 0.461
iter 139 | step 13899444 | return    6.939 | len  861.0 | damage  0.051 | dist  3.829 | aim  0.189 | ent  4.202 | kl 0.0185 | ev  0.843 | opp(gen4) W/L/D 65/33/17 raw_wr 0.57 ema 0.466
iter 140 | step 13999440 | return    7.646 | len  789.1 | damage  0.043 | dist  3.836 | aim  0.190 | ent  4.174 | kl 0.0192 | ev  0.869 | opp(gen4) W/L/D 78/29/16 raw_wr 0.63 ema 0.474
iter 141 | step 14099436 | return    7.754 | len  777.0 | damage  0.038 | dist  3.826 | aim  0.178 | ent  4.197 | kl 0.0194 | ev  0.876 | opp(gen4) W/L/D 82/31/19 raw_wr 0.62 ema 0.482
iter 142 | step 14199432 | return    6.941 | len  770.5 | damage  0.031 | dist  3.951 | aim  0.203 | ent  4.377 | kl 0.0195 | ev  0.833 | opp(gen4) W/L/D 73/35/19 raw_wr 0.57 ema 0.486
iter 143 | step 14299428 | return    5.549 | len  821.7 | damage  0.047 | dist  3.928 | aim  0.191 | ent  4.502 | kl 0.0191 | ev  0.898 | opp(gen4) W/L/D 61/45/17 raw_wr 0.50 ema 0.487
iter 144 | step 14399424 | return    5.196 | len  697.9 | damage  0.015 | dist  3.797 | aim  0.179 | ent  4.210 | kl 0.0192 | ev  0.868 | opp(gen4) W/L/D 71/55/15 raw_wr 0.50 ema 0.488
iter 145 | step 14499420 | return    7.438 | len  753.5 | damage  0.049 | dist  3.914 | aim  0.191 | ent  4.360 | kl 0.0192 | ev  0.859 | opp(gen4) W/L/D 80/36/18 raw_wr 0.60 ema 0.493
iter 146 | step 14599416 | return    6.859 | len  680.2 | damage  0.014 | dist  3.989 | aim  0.189 | ent  4.184 | kl 0.0184 | ev  0.913 | opp(gen4) W/L/D 87/50/13 raw_wr 0.58 ema 0.497
iter 147 | step 14699412 | return    7.580 | len  591.6 | damage  0.013 | dist  3.983 | aim  0.192 | ent  4.314 | kl 0.0183 | ev  0.901 | opp(gen4) W/L/D 107/50/14 raw_wr 0.63 ema 0.504
iter 148 | step 14799408 | return    7.515 | len  662.3 | damage  0.021 | dist  3.986 | aim  0.198 | ent  4.287 | kl 0.0196 | ev  0.901 | opp(gen4) W/L/D 90/42/16 raw_wr 0.61 ema 0.509
iter 149 | step 14899404 | return    7.784 | len  674.2 | damage  0.011 | dist  3.911 | aim  0.196 | ent  4.332 | kl 0.0193 | ev  0.911 | opp(gen4) W/L/D 95/41/14 raw_wr 0.63 ema 0.515
iter 150 | step 14999400 | return    8.053 | len  560.9 | damage  0.033 | dist  3.964 | aim  0.183 | ent  4.353 | kl 0.0192 | ev  0.904 | opp(gen4) W/L/D 116/46/11 raw_wr 0.67 ema 0.523
iter 151 | step 15099396 | return    7.153 | len  577.3 | damage  0.001 | dist  4.031 | aim  0.206 | ent  4.348 | kl 0.0190 | ev  0.917 | opp(gen4) W/L/D 105/57/13 raw_wr 0.60 ema 0.527
iter 152 | step 15199392 | return    8.200 | len  742.1 | damage  0.012 | dist  3.951 | aim  0.207 | ent  4.169 | kl 0.0196 | ev  0.882 | opp(gen4) W/L/D 86/29/19 raw_wr 0.64 ema 0.533
iter 153 | step 15299388 | return    6.848 | len  649.4 | damage  0.030 | dist  3.996 | aim  0.224 | ent  4.010 | kl 0.0189 | ev  0.914 | opp(gen4) W/L/D 88/50/16 raw_wr 0.57 ema 0.535
iter 154 | step 15399384 | return    8.907 | len  706.2 | damage  0.020 | dist  3.975 | aim  0.218 | ent  4.415 | kl 0.0193 | ev  0.897 | opp(gen4) W/L/D 99/31/17 raw_wr 0.67 ema 0.542
iter 155 | step 15499380 | return    8.920 | len  706.3 | damage  0.050 | dist  4.029 | aim  0.214 | ent  4.260 | kl 0.0196 | ev  0.906 | opp(gen4) W/L/D 89/28/17 raw_wr 0.66 ema 0.548
iter 156 | step 15599376 | return    8.551 | len  745.5 | damage  0.035 | dist  3.998 | aim  0.223 | ent  4.209 | kl 0.0188 | ev  0.895 | opp(gen4) W/L/D 93/34/15 raw_wr 0.65 ema 0.553
iter 157 | step 15699372 | return    8.286 | len  602.4 | damage  0.015 | dist  3.989 | aim  0.193 | ent  3.858 | kl 0.0188 | ev  0.916 | opp(gen4) W/L/D 107/41/11 raw_wr 0.67 ema 0.559
iter 158 | step 15799368 | return    7.429 | len  648.3 | damage  0.021 | dist  3.977 | aim  0.203 | ent  4.063 | kl 0.0191 | ev  0.929 | opp(gen4) W/L/D 98/47/13 raw_wr 0.62 ema 0.562
iter 159 | step 15899364 | return    6.824 | len  695.3 | damage  0.020 | dist  3.956 | aim  0.191 | ent  4.180 | kl 0.0182 | ev  0.901 | opp(gen4) W/L/D 83/44/16 raw_wr 0.58 ema 0.563
iter 160 | step 15999360 | return    7.904 | len  626.8 | damage  0.057 | dist  4.010 | aim  0.206 | ent  4.228 | kl 0.0189 | ev  0.868 | opp(gen4) W/L/D 101/42/14 raw_wr 0.64 ema 0.567
iter 161 | step 16099356 | return    8.898 | len  617.4 | damage  0.026 | dist  3.975 | aim  0.202 | ent  4.164 | kl 0.0184 | ev  0.926 | opp(gen4) W/L/D 115/34/15 raw_wr 0.70 ema 0.574
iter 162 | step 16199352 | return    9.366 | len  617.5 | damage  0.020 | dist  4.026 | aim  0.200 | ent  3.983 | kl 0.0184 | ev  0.932 | opp(gen4) W/L/D 118/34/14 raw_wr 0.71 ema 0.581
iter 163 | step 16299348 | return    9.293 | len  572.0 | damage  0.022 | dist  4.005 | aim  0.206 | ent  3.832 | kl 0.0185 | ev  0.893 | opp(gen4) W/L/D 122/36/12 raw_wr 0.72 ema 0.587
iter 164 | step 16399344 | return    9.192 | len  622.7 | damage  0.017 | dist  3.947 | aim  0.197 | ent  4.207 | kl 0.0189 | ev  0.888 | opp(gen4) W/L/D 115/34/14 raw_wr 0.71 ema 0.593
iter 165 | step 16499340 | return    8.980 | len  602.1 | damage  0.051 | dist  3.940 | aim  0.204 | ent  4.237 | kl 0.0190 | ev  0.914 | opp(gen4) W/L/D 117/39/7 raw_wr 0.72 ema 0.600
iter 166 | step 16599336 | return    9.684 | len  644.4 | damage  0.081 | dist  3.945 | aim  0.199 | ent  4.163 | kl 0.0192 | ev  0.926 | opp(gen5) W/L/D 113/26/13 raw_wr 0.74 ema 0.500 *OPP PROMOTED (ema reset 0.5, best saved)*
iter 167 | step 16699332 | return    3.474 | len  365.1 | damage  0.025 | dist  4.010 | aim  0.174 | ent  4.002 | kl 0.0170 | ev  0.771 | opp(gen5) W/L/D 132/153/1 raw_wr 0.46 ema 0.498
iter 168 | step 16799328 | return    2.952 | len  369.1 | damage  0.013 | dist  3.992 | aim  0.160 | ent  3.776 | kl 0.0172 | ev  0.892 | opp(gen5) W/L/D 119/151/2 raw_wr 0.44 ema 0.495
iter 169 | step 16899324 | return    2.870 | len  354.9 | damage  0.021 | dist  3.999 | aim  0.163 | ent  3.983 | kl 0.0159 | ev  0.893 | opp(gen5) W/L/D 122/159/1 raw_wr 0.43 ema 0.492
iter 170 | step 16999320 | return    3.352 | len  354.5 | damage  0.012 | dist  3.986 | aim  0.169 | ent  3.817 | kl 0.0168 | ev  0.897 | opp(gen5) W/L/D 129/152/1 raw_wr 0.46 ema 0.490
iter 171 | step 17099316 | return    2.346 | len  361.8 | damage  0.029 | dist  3.994 | aim  0.164 | ent  3.819 | kl 0.0170 | ev  0.918 | opp(gen5) W/L/D 112/163/2 raw_wr 0.40 ema 0.486
iter 172 | step 17199312 | return    3.520 | len  353.4 | damage  0.013 | dist  3.979 | aim  0.166 | ent  4.067 | kl 0.0172 | ev  0.899 | opp(gen5) W/L/D 132/150/0 raw_wr 0.47 ema 0.485
iter 173 | step 17299308 | return    4.893 | len  360.8 | damage  0.008 | dist  3.977 | aim  0.183 | ent  4.135 | kl 0.0163 | ev  0.925 | opp(gen5) W/L/D 147/127/2 raw_wr 0.53 ema 0.487
iter 174 | step 17399304 | return    4.436 | len  363.4 | damage  0.039 | dist  3.964 | aim  0.178 | ent  3.927 | kl 0.0185 | ev  0.889 | opp(gen5) W/L/D 141/134/0 raw_wr 0.51 ema 0.489
iter 175 | step 17499300 | return    6.686 | len  376.0 | damage  0.030 | dist  3.982 | aim  0.184 | ent  3.651 | kl 0.0174 | ev  0.889 | opp(gen5) W/L/D 166/100/3 raw_wr 0.62 ema 0.495
iter 176 | step 17599296 | return    6.688 | len  357.8 | damage  0.033 | dist  4.000 | aim  0.201 | ent  3.784 | kl 0.0174 | ev  0.906 | opp(gen5) W/L/D 172/104/1 raw_wr 0.62 ema 0.501
iter 177 | step 17699292 | return    9.077 | len  358.1 | damage  0.020 | dist  4.019 | aim  0.217 | ent  3.625 | kl 0.0171 | ev  0.904 | opp(gen5) W/L/D 207/72/1 raw_wr 0.74 ema 0.513
iter 178 | step 17799288 | return    8.826 | len  367.8 | damage  0.012 | dist  4.039 | aim  0.217 | ent  3.865 | kl 0.0177 | ev  0.914 | opp(gen5) W/L/D 197/73/2 raw_wr 0.72 ema 0.524
iter 179 | step 17899284 | return    9.502 | len  377.0 | damage  0.014 | dist  4.002 | aim  0.205 | ent  3.825 | kl 0.0180 | ev  0.918 | opp(gen5) W/L/D 203/63/1 raw_wr 0.76 ema 0.536
iter 180 | step 17999280 | return    9.200 | len  358.8 | damage  0.038 | dist  4.075 | aim  0.214 | ent  3.669 | kl 0.0175 | ev  0.882 | opp(gen5) W/L/D 206/71/0 raw_wr 0.74 ema 0.546
iter 181 | step 18099276 | return    9.942 | len  372.9 | damage  0.029 | dist  4.043 | aim  0.221 | ent  3.910 | kl 0.0180 | ev  0.938 | opp(gen5) W/L/D 204/56/2 raw_wr 0.78 ema 0.558
iter 182 | step 18199272 | return    9.902 | len  401.2 | damage  0.042 | dist  4.036 | aim  0.224 | ent  3.847 | kl 0.0178 | ev  0.937 | opp(gen5) W/L/D 192/53/5 raw_wr 0.77 ema 0.568
iter 183 | step 18299268 | return   10.316 | len  398.2 | damage  0.022 | dist  4.084 | aim  0.234 | ent  3.797 | kl 0.0174 | ev  0.932 | opp(gen5) W/L/D 203/48/5 raw_wr 0.79 ema 0.579
iter 184 | step 18399264 | return    9.824 | len  382.3 | damage  0.045 | dist  4.046 | aim  0.212 | ent  3.885 | kl 0.0178 | ev  0.904 | opp(gen5) W/L/D 202/57/0 raw_wr 0.78 ema 0.589
iter 185 | step 18499260 | return    9.320 | len  384.2 | damage  0.029 | dist  4.076 | aim  0.215 | ent  3.795 | kl 0.0172 | ev  0.885 | opp(gen5) W/L/D 197/65/0 raw_wr 0.75 ema 0.598
iter 186 | step 18599256 | return    9.442 | len  368.2 | damage  0.013 | dist  4.040 | aim  0.204 | ent  3.699 | kl 0.0176 | ev  0.919 | opp(gen6) W/L/D 206/65/1 raw_wr 0.76 ema 0.500 *OPP PROMOTED (ema reset 0.5, best saved)*
iter 187 | step 18699252 | return    4.138 | len  405.0 | damage  0.017 | dist  4.105 | aim  0.181 | ent  3.761 | kl 0.0182 | ev  0.882 | opp(gen6) W/L/D 118/123/2 raw_wr 0.49 ema 0.499
iter 188 | step 18799248 | return    5.237 | len  396.4 | damage  0.014 | dist  4.160 | aim  0.208 | ent  3.714 | kl 0.0172 | ev  0.931 | opp(gen6) W/L/D 139/116/2 raw_wr 0.54 ema 0.501
iter 189 | step 18899244 | return    4.937 | len  406.9 | damage  0.025 | dist  4.139 | aim  0.203 | ent  3.984 | kl 0.0176 | ev  0.916 | opp(gen6) W/L/D 129/113/4 raw_wr 0.52 ema 0.503
iter 190 | step 18999240 | return    5.813 | len  398.4 | damage  0.031 | dist  4.130 | aim  0.189 | ent  3.552 | kl 0.0163 | ev  0.901 | opp(gen6) W/L/D 138/103/5 raw_wr 0.56 ema 0.505
iter 191 | step 19099236 | return    6.537 | len  407.9 | damage  0.027 | dist  4.107 | aim  0.208 | ent  3.738 | kl 0.0179 | ev  0.902 | opp(gen6) W/L/D 148/96/2 raw_wr 0.60 ema 0.510
iter 192 | step 19199232 | return    7.430 | len  415.1 | damage  0.044 | dist  4.103 | aim  0.212 | ent  3.809 | kl 0.0171 | ev  0.908 | opp(gen6) W/L/D 156/83/2 raw_wr 0.65 ema 0.517
iter 193 | step 19299228 | return    7.586 | len  451.0 | damage  0.025 | dist  4.091 | aim  0.226 | ent  3.872 | kl 0.0178 | ev  0.883 | opp(gen6) W/L/D 144/73/8 raw_wr 0.64 ema 0.523
iter 194 | step 19399224 | return    8.117 | len  474.2 | damage  0.029 | dist  4.041 | aim  0.201 | ent  3.795 | kl 0.0180 | ev  0.862 | opp(gen6) W/L/D 142/59/7 raw_wr 0.68 ema 0.531
iter 195 | step 19499220 | return    9.656 | len  477.3 | damage  0.073 | dist  4.055 | aim  0.220 | ent  3.668 | kl 0.0180 | ev  0.911 | opp(gen6) W/L/D 155/44/12 raw_wr 0.73 ema 0.541
iter 196 | step 19599216 | return    8.857 | len  519.5 | damage  0.023 | dist  4.112 | aim  0.220 | ent  3.753 | kl 0.0174 | ev  0.933 | opp(gen6) W/L/D 133/47/11 raw_wr 0.70 ema 0.549
iter 197 | step 19699212 | return    9.394 | len  435.9 | damage  0.034 | dist  4.081 | aim  0.213 | ent  3.678 | kl 0.0166 | ev  0.905 | opp(gen6) W/L/D 170/53/6 raw_wr 0.74 ema 0.559
iter 198 | step 19799208 | return   10.257 | len  474.9 | damage  0.045 | dist  4.147 | aim  0.227 | ent  3.664 | kl 0.0179 | ev  0.910 | opp(gen6) W/L/D 165/39/5 raw_wr 0.79 ema 0.570
iter 199 | step 19899204 | return   10.098 | len  424.9 | damage  0.018 | dist  4.172 | aim  0.224 | ent  3.612 | kl 0.0168 | ev  0.870 | opp(gen6) W/L/D 183/45/6 raw_wr 0.78 ema 0.581
iter 200 | step 19999200 | return   10.288 | len  454.0 | damage  0.021 | dist  4.178 | aim  0.231 | ent  3.754 | kl 0.0172 | ev  0.910 | opp(gen6) W/L/D 177/43/7 raw_wr 0.78 ema 0.591
iter 201 | step 20099196 | return   10.071 | len  465.1 | damage  0.030 | dist  4.169 | aim  0.238 | ent  3.833 | kl 0.0173 | ev  0.927 | opp(gen6) W/L/D 163/43/7 raw_wr 0.77 ema 0.600
iter 202 | step 20199192 | return    9.224 | len  458.7 | damage  0.052 | dist  4.192 | aim  0.234 | ent  3.903 | kl 0.0184 | ev  0.922 | opp(gen7) W/L/D 156/55/6 raw_wr 0.72 ema 0.500 *OPP PROMOTED (ema reset 0.5, best saved)*
iter 203 | step 20299188 | return    4.193 | len  535.9 | damage  0.025 | dist  3.794 | aim  0.159 | ent  3.739 | kl 0.0186 | ev  0.856 | opp(gen7) W/L/D 91/90/5 raw_wr 0.49 ema 0.499
iter 204 | step 20399184 | return    3.366 | len  506.0 | damage  0.027 | dist  3.984 | aim  0.154 | ent  3.677 | kl 0.0181 | ev  0.868 | opp(gen7) W/L/D 88/103/9 raw_wr 0.44 ema 0.496
iter 205 | step 20499180 | return    4.631 | len  519.9 | damage  0.032 | dist  3.931 | aim  0.144 | ent  3.893 | kl 0.0190 | ev  0.859 | opp(gen7) W/L/D 98/89/4 raw_wr 0.51 ema 0.497
iter 206 | step 20599176 | return    4.692 | len  498.8 | damage  0.015 | dist  4.014 | aim  0.166 | ent  3.655 | kl 0.0176 | ev  0.866 | opp(gen7) W/L/D 101/93/7 raw_wr 0.50 ema 0.498
iter 207 | step 20699172 | return    5.268 | len  475.0 | damage  0.023 | dist  4.040 | aim  0.176 | ent  3.527 | kl 0.0185 | ev  0.861 | opp(gen7) W/L/D 109/91/4 raw_wr 0.53 ema 0.499
iter 208 | step 20799168 | return    4.109 | len  612.9 | damage  0.018 | dist  4.055 | aim  0.157 | ent  3.880 | kl 0.0188 | ev  0.868 | opp(gen7) W/L/D 78/83/5 raw_wr 0.47 ema 0.498
iter 209 | step 20899164 | return    5.165 | len  566.4 | damage  0.037 | dist  4.131 | aim  0.182 | ent  3.835 | kl 0.0196 | ev  0.878 | opp(gen7) W/L/D 91/74/7 raw_wr 0.53 ema 0.499
iter 210 | step 20999160 | return    5.500 | len  617.3 | damage  0.034 | dist  4.089 | aim  0.187 | ent  3.934 | kl 0.0208 | ev  0.888 | opp(gen7) W/L/D 91/72/5 raw_wr 0.54 ema 0.502
iter 211 | step 21099156 | return    5.793 | len  565.3 | damage  0.040 | dist  4.082 | aim  0.202 | ent  3.889 | kl 0.0184 | ev  0.870 | opp(gen7) W/L/D 99/75/3 raw_wr 0.56 ema 0.504
iter 212 | step 21199152 | return    7.240 | len  614.0 | damage  0.016 | dist  4.099 | aim  0.198 | ent  3.788 | kl 0.0190 | ev  0.879 | opp(gen7) W/L/D 105/55/4 raw_wr 0.64 ema 0.511
iter 213 | step 21299148 | return    7.381 | len  594.4 | damage  0.021 | dist  4.164 | aim  0.220 | ent  3.859 | kl 0.0189 | ev  0.906 | opp(gen7) W/L/D 106/57/5 raw_wr 0.63 ema 0.517
iter 214 | step 21399144 | return    7.465 | len  586.6 | damage  0.043 | dist  4.130 | aim  0.196 | ent  3.532 | kl 0.0192 | ev  0.867 | opp(gen7) W/L/D 110/58/0 raw_wr 0.65 ema 0.524
iter 215 | step 21499140 | return    7.417 | len  567.6 | damage  0.005 | dist  4.254 | aim  0.220 | ent  3.578 | kl 0.0192 | ev  0.877 | opp(gen7) W/L/D 111/61/5 raw_wr 0.63 ema 0.529
iter 216 | step 21599136 | return    8.364 | len  632.9 | damage  0.031 | dist  4.215 | aim  0.232 | ent  3.812 | kl 0.0197 | ev  0.884 | opp(gen7) W/L/D 107/47/3 raw_wr 0.68 ema 0.537
iter 217 | step 21699132 | return    8.593 | len  585.2 | damage  0.034 | dist  4.286 | aim  0.226 | ent  3.787 | kl 0.0196 | ev  0.909 | opp(gen7) W/L/D 116/50/2 raw_wr 0.69 ema 0.545
iter 218 | step 21799128 | return    9.677 | len  560.6 | damage  0.035 | dist  4.203 | aim  0.247 | ent  3.615 | kl 0.0198 | ev  0.911 | opp(gen7) W/L/D 138/43/2 raw_wr 0.75 ema 0.555
iter 219 | step 21899124 | return   10.064 | len  560.0 | damage  0.064 | dist  4.205 | aim  0.259 | ent  3.609 | kl 0.0189 | ev  0.868 | opp(gen7) W/L/D 136/39/2 raw_wr 0.77 ema 0.566
iter 220 | step 21999120 | return   11.430 | len  602.6 | damage  0.068 | dist  4.307 | aim  0.288 | ent  3.837 | kl 0.0191 | ev  0.900 | opp(gen7) W/L/D 140/25/2 raw_wr 0.84 ema 0.579
iter 221 | step 22099116 | return    9.388 | len  589.7 | damage  0.018 | dist  4.370 | aim  0.270 | ent  3.691 | kl 0.0181 | ev  0.889 | opp(gen7) W/L/D 118/42/7 raw_wr 0.71 ema 0.586
iter 222 | step 22199112 | return   10.729 | len  548.9 | damage  0.039 | dist  4.299 | aim  0.271 | ent  3.365 | kl 0.0176 | ev  0.900 | opp(gen7) W/L/D 146/35/2 raw_wr 0.80 ema 0.596
iter 223 | step 22299108 | return   10.621 | len  490.8 | damage  0.028 | dist  4.386 | aim  0.297 | ent  3.581 | kl 0.0181 | ev  0.912 | opp(gen8) W/L/D 157/39/2 raw_wr 0.79 ema 0.500 *OPP PROMOTED (ema reset 0.5, best saved)*
iter 224 | step 22399104 | return    1.659 | len  712.4 | damage  0.054 | dist  4.344 | aim  0.157 | ent  3.834 | kl 0.0183 | ev  0.891 | opp(gen8) W/L/D 47/89/9 raw_wr 0.32 ema 0.491
iter 225 | step 22499100 | return    2.978 | len  651.8 | damage  0.020 | dist  4.320 | aim  0.151 | ent  3.791 | kl 0.0194 | ev  0.913 | opp(gen8) W/L/D 62/87/3 raw_wr 0.41 ema 0.487
iter 226 | step 22599096 | return    2.124 | len  643.7 | damage  0.039 | dist  4.297 | aim  0.160 | ent  3.848 | kl 0.0199 | ev  0.892 | opp(gen8) W/L/D 57/95/4 raw_wr 0.37 ema 0.481
iter 227 | step 22699092 | return    4.496 | len  698.3 | damage  0.052 | dist  4.301 | aim  0.142 | ent  3.805 | kl 0.0196 | ev  0.840 | opp(gen8) W/L/D 73/69/3 raw_wr 0.50 ema 0.482
iter 228 | step 22799088 | return    4.931 | len  737.9 | damage  0.063 | dist  4.263 | aim  0.154 | ent  3.813 | kl 0.0192 | ev  0.877 | opp(gen8) W/L/D 65/58/10 raw_wr 0.49 ema 0.482
iter 229 | step 22899084 | return    5.806 | len  615.4 | damage  0.019 | dist  4.294 | aim  0.173 | ent  3.937 | kl 0.0197 | ev  0.830 | opp(gen8) W/L/D 89/67/3 raw_wr 0.56 ema 0.486
